source,quarter_id,event_id,timestamp,offset_ms,original_state
DRUM,801,F_MIX_01448,292.02575963718823,34.82993197283000,DRUM_SUPPORTED
DRUM,802,F_MIX_01449,292.3972789115646,34.8299319728000,DRUM_SUPPORTED
DRUM,803,F_MIX_01451,292.768798185941,34.82993197273000,DRUM_SUPPORTED
DRUM,804,F_MIX_01453,293.1287074829932,23.21995464853000,DRUM_SUPPORTED
DRUM,805,F_MIX_01455,293.48861678004533,11.60997732427000,DRUM_SUPPORTED
DRUM,806,F_MIX_01456,293.8485260770975,23.2199546485000,DRUM_SUPPORTED
DRUM,807,F_MIX_01458,294.2200453514739,23.2199546485000,DRUM_SUPPORTED
DRUM,808,F_MIX_01460,294.5799546485261,11.6099773243000,DRUM_SUPPORTED
DRUM,809,F_MIX_01462,294.9514739229025,11.6099773243000,DRUM_SUPPORTED
DRUM,813,F_MIX_01469,296.41433106575965,11.60997732425000,DRUM_SUPPORTED
DRUM,815,F_MIX_01472,297.13414965986397,11.60997732427000,DRUM_SUPPORTED
DRUM,816,F_MIX_01474,297.4940589569161,0E-13,DRUM_SUPPORTED
DRUM,818,F_MIX_01478,298.23709750566894,0E-14,DRUM_SUPPORTED
DRUM,820,F_MIX_01482,298.9685260770975,11.60997732425000,DRUM_SUPPORTED
DRUM,823,F_MIX_01488,300.0714739229025,0E-13,DRUM_SUPPORTED
DRUM,824,F_MIX_01491,300.4313832199546,11.6099773242000,DRUM_SUPPORTED
DRUM,825,F_MIX_01494,300.81451247165535,23.21995464855000,DRUM_SUPPORTED
DRUM,826,F_MIX_01497,301.1628117913832,0E-13,DRUM_SUPPORTED
DRUM,827,F_MIX_01499,301.53433106575966,0E-14,DRUM_SUPPORTED
DRUM,828,F_MIX_01500,301.8942403628118,11.6099773243000,DRUM_SUPPORTED
DRUM,829,F_MIX_01502,302.25414965986397,0E-14,DRUM_SUPPORTED
DRUM,830,F_MIX_01504,302.62566893424037,0E-14,DRUM_SUPPORTED
DRUM,831,F_MIX_01505,302.9855782312925,-11.60997732426000,DRUM_SUPPORTED
DRUM,832,F_MIX_01506,303.35709750566895,-11.60997732425000,DRUM_SUPPORTED
DRUM,833,F_MIX_01507,303.72861678004534,-11.60997732426000,DRUM_SUPPORTED
DRUM,834,F_MIX_01508,304.0885260770975,0E-13,DRUM_SUPPORTED
DRUM,835,F_MIX_01509,304.44843537414965,-11.60997732425000,DRUM_SUPPORTED
BASS,836,F_MIX_01510,304.7851247165533,-46.4399092970000,BASS_AND_DRUM_SUPPORTED
DRUM,836,F_MIX_01511,304.8315646258503,0E-13,DRUM_SUPPORTED
DRUM,838,F_MIX_01514,305.5629931972789,-11.60997732427000,DRUM_SUPPORTED
BASS,841,F_MIX_01517,306.5730612244898,-92.8798185941000,BASS_AND_DRUM_SUPPORTED
DRUM,841,F_MIX_01518,306.65433106575966,-11.60997732424000,DRUM_SUPPORTED
BASS,848,F_MIX_01526,309.0924263038549,-104.48979591836000,BASS_SUPPORTED
DRUM,848,F_MIX_01527,309.185306122449,-11.60997732426000,DRUM_SUPPORTED
DRUM,849,F_MIX_01529,309.5568253968254,11.6099773243000,DRUM_SUPPORTED
DRUM,851,F_MIX_01533,310.3114739229025,23.21995464853000,DRUM_SUPPORTED
BASS,852,F_MIX_01534,310.6365532879819,-23.21995464847000,BASS_AND_DRUM_SUPPORTED
DRUM,852,F_MIX_01535,310.67138321995463,11.60997732426000,DRUM_SUPPORTED
DRUM,854,F_MIX_01537,311.4028117913832,0E-13,DRUM_SUPPORTED
DRUM,856,F_MIX_01539,312.1226303854875,-23.21995464856000,DRUM_SUPPORTED
DRUM,857,F_MIX_01540,312.5057596371882,-11.60997732426000,DRUM_SUPPORTED
DRUM,858,F_MIX_01541,312.8656689342404,-23.2199546485000,DRUM_SUPPORTED
DRUM,859,F_MIX_01543,313.2604081632653,23.2199546485000,DRUM_SUPPORTED
DRUM,865,F_MIX_01551,315.4430839002268,0E-13,DRUM_SUPPORTED
DRUM,867,F_MIX_01554,316.1861224489796,0E-13,DRUM_SUPPORTED
DRUM,868,F_MIX_01555,316.51120181405895,-46.43990929705000,DRUM_SUPPORTED
BASS,869,F_MIX_01556,316.9407709750567,34.8299319728000,BASS_SUPPORTED
DRUM,882,F_MIX_01574,321.67764172335603,11.60997732427000,DRUM_SUPPORTED
DRUM,884,F_MIX_01577,322.4206802721088,11.60997732424000,DRUM_SUPPORTED
DRUM,886,F_MIX_01579,323.1637188208617,11.6099773243000,DRUM_SUPPORTED
DRUM,887,F_MIX_01580,323.442358276644,-81.26984126986000,DRUM_SUPPORTED
DRUM,888,F_MIX_01582,323.883537414966,11.6099773243000,DRUM_SUPPORTED
DRUM,889,F_MIX_01584,324.2434467120181,0E-13,DRUM_SUPPORTED
DRUM,890,F_MIX_01585,324.61496598639457,0E-14,DRUM_SUPPORTED
DRUM,891,F_MIX_01587,324.98648526077096,23.21995464856000,DRUM_SUPPORTED
DRUM,892,F_MIX_01588,325.3347845804989,23.21995464856000,DRUM_SUPPORTED
DRUM,897,F_MIX_01595,327.0530612244898,-46.4399092971000,DRUM_SUPPORTED
DRUM,898,F_MIX_01597,327.52907029478456,58.04988662129000,DRUM_SUPPORTED
DRUM,900,F_MIX_01600,328.26049886621314,46.43990929704000,DRUM_SUPPORTED
DRUM,904,F_MIX_01604,329.73496598639457,11.60997732427000,DRUM_SUPPORTED
