quarter_id,source_search,event_id,native_timestamp,source_state,old_role,selected
606,DRUM,F_MIX_01095,219.6839909297052,DRUM_SUPPORTED,PRIMARY,True
606,DRUM,F_MIX_01094,219.61433106575964,DRUM_SUPPORTED,CONTEXT,False
606,DRUM,F_MIX_01096,219.77687074829933,DRUM_SUPPORTED,CONTEXT,False
606,DRUM,F_MIX_01097,219.85814058956916,DRUM_SUPPORTED,CONTEXT,False
607,DRUM,F_MIX_01098,219.9974603174603,DRUM_SUPPORTED,PRIMARY,True
607,DRUM,F_MIX_01099,220.14839002267573,DRUM_SUPPORTED,CONTEXT,False
608,DRUM,F_MIX_01100,220.380589569161,DRUM_SUPPORTED,PRIMARY,True
609,DRUM,F_MIX_01101,220.86820861678004,DRUM_SUPPORTED,PRIMARY,True
610,DRUM,F_MIX_01102,221.262947845805,DRUM_SUPPORTED,PRIMARY,True
611,BASS,F_MIX_01104,221.6344671201814,BASS_AND_DRUM_SUPPORTED,CONTEXT,True
611,DRUM,F_MIX_01103,221.5183673469388,DRUM_SUPPORTED,PRIMARY,True
611,DRUM,F_MIX_01104,221.6344671201814,BASS_AND_DRUM_SUPPORTED,CONTEXT,False
612,BASS,F_MIX_01106,221.98276643990928,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
612,DRUM,F_MIX_01106,221.98276643990928,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
613,BASS,F_MIX_01108,222.37750566893425,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
613,DRUM,F_MIX_01108,222.37750566893425,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
614,BASS,F_MIX_01109,222.74902494331064,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
614,DRUM,F_MIX_01109,222.74902494331064,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
615,DRUM,F_MIX_01111,223.1089342403628,DRUM_SUPPORTED,PRIMARY,True
615,DRUM,F_MIX_01110,222.9928344671202,DRUM_SUPPORTED,CONTEXT,False
617,DRUM,F_MIX_01113,223.72426303854874,DRUM_SUPPORTED,PRIMARY,True
618,BASS,F_MIX_01114,224.16544217687076,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
618,DRUM,F_MIX_01114,224.16544217687076,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
619,BASS,F_MIX_01116,224.53696145124715,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
619,DRUM,F_MIX_01116,224.53696145124715,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
619,DRUM,F_MIX_01115,224.45569160997732,DRUM_SUPPORTED,CONTEXT,False
620,BASS,F_MIX_01118,224.90848072562358,BASS_AND_DRUM_SUPPORTED,CONTEXT,True
620,DRUM,F_MIX_01118,224.90848072562358,BASS_AND_DRUM_SUPPORTED,CONTEXT,True
621,DRUM,F_MIX_01120,225.25678004535146,DRUM_SUPPORTED,PRIMARY,True
622,DRUM,F_MIX_01121,225.61668934240362,DRUM_SUPPORTED,PRIMARY,True
623,DRUM,F_MIX_01122,225.8721088435374,DRUM_SUPPORTED,PRIMARY,True
623,DRUM,F_MIX_01123,225.98820861678004,DRUM_SUPPORTED,CONTEXT,False
624,DRUM,F_MIX_01124,226.23201814058956,DRUM_SUPPORTED,PRIMARY,True
624,DRUM,F_MIX_01125,226.33650793650793,DRUM_SUPPORTED,CONTEXT,False
625,DRUM,F_MIX_01126,226.61514739229025,DRUM_SUPPORTED,PRIMARY,True
626,DRUM,F_MIX_01127,226.96344671201814,DRUM_SUPPORTED,PRIMARY,True
626,DRUM,F_MIX_01128,227.07954648526078,DRUM_SUPPORTED,CONTEXT,False
627,DRUM,F_MIX_01129,227.31174603174603,DRUM_SUPPORTED,PRIMARY,True
627,DRUM,F_MIX_01130,227.4162358276644,DRUM_SUPPORTED,CONTEXT,False
629,DRUM,F_MIX_01132,227.99673469387756,DRUM_SUPPORTED,PRIMARY,True
630,DRUM,F_MIX_01133,228.37986394557822,DRUM_SUPPORTED,PRIMARY,True
631,DRUM,F_MIX_01134,228.76299319727892,DRUM_SUPPORTED,PRIMARY,True
631,DRUM,F_MIX_01135,228.8907029478458,DRUM_SUPPORTED,CONTEXT,False
632,DRUM,F_MIX_01136,229.13451247165534,DRUM_SUPPORTED,PRIMARY,True
632,DRUM,F_MIX_01137,229.2390022675737,DRUM_SUPPORTED,CONTEXT,False
632,DRUM,F_MIX_01138,229.35510204081632,DRUM_SUPPORTED,CONTEXT,False
633,DRUM,F_MIX_01140,229.59891156462584,DRUM_SUPPORTED,PRIMARY,True
633,DRUM,F_MIX_01139,229.48281179138323,DRUM_SUPPORTED,CONTEXT,False
633,DRUM,F_MIX_01141,229.72662131519274,DRUM_SUPPORTED,CONTEXT,False
634,DRUM,F_MIX_01143,229.94721088435375,DRUM_SUPPORTED,PRIMARY,True
634,DRUM,F_MIX_01142,229.8311111111111,DRUM_SUPPORTED,CONTEXT,False
640,DRUM,F_MIX_01146,232.21115646258502,DRUM_SUPPORTED,PRIMARY,True
641,DRUM,F_MIX_01149,232.59428571428572,DRUM_SUPPORTED,PRIMARY,True
642,DRUM,F_MIX_01150,232.96580498866214,DRUM_SUPPORTED,PRIMARY,True
643,DRUM,F_MIX_01152,233.33732426303854,DRUM_SUPPORTED,PRIMARY,True
644,DRUM,F_MIX_01154,233.74367346938774,DRUM_SUPPORTED,PRIMARY,True
645,BASS,F_MIX_01156,234.09197278911566,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
645,DRUM,F_MIX_01156,234.09197278911566,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
646,DRUM,F_MIX_01158,234.4867120181406,DRUM_SUPPORTED,PRIMARY,True
647,BASS,F_MIX_01160,234.85823129251702,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
647,DRUM,F_MIX_01160,234.85823129251702,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
648,DRUM,F_MIX_01162,235.22975056689341,DRUM_SUPPORTED,PRIMARY,True
649,DRUM,F_MIX_01164,235.58965986394557,DRUM_SUPPORTED,PRIMARY,True
650,DRUM,F_MIX_01166,235.98439909297053,DRUM_SUPPORTED,PRIMARY,True
651,DRUM,F_MIX_01168,236.3443083900227,DRUM_SUPPORTED,PRIMARY,True
651,DRUM,F_MIX_01167,236.23981859410432,DRUM_SUPPORTED,CONTEXT,False
652,DRUM,F_MIX_01169,236.72743764172336,DRUM_SUPPORTED,PRIMARY,True
653,DRUM,F_MIX_01172,237.06412698412697,DRUM_SUPPORTED,PRIMARY,True
654,DRUM,F_MIX_01173,237.47047619047618,DRUM_SUPPORTED,PRIMARY,True
655,BASS,F_MIX_01175,237.83038548752833,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
655,DRUM,F_MIX_01175,237.83038548752833,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
657,BASS,F_MIX_01178,238.57342403628118,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
657,DRUM,F_MIX_01178,238.57342403628118,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
658,DRUM,F_MIX_01179,238.96816326530612,DRUM_SUPPORTED,PRIMARY,True
659,DRUM,F_MIX_01182,239.32807256235827,DRUM_SUPPORTED,PRIMARY,True
659,DRUM,F_MIX_01181,239.2932426303855,DRUM_SUPPORTED,CONTEXT,False
660,DRUM,F_MIX_01184,239.71120181405897,DRUM_SUPPORTED,PRIMARY,True
661,DRUM,F_MIX_01187,240.07111111111112,DRUM_SUPPORTED,PRIMARY,True
662,DRUM,F_MIX_01189,240.47746031746033,DRUM_SUPPORTED,PRIMARY,True
663,DRUM,F_MIX_01191,240.84897959183672,DRUM_SUPPORTED,PRIMARY,True
664,DRUM,F_MIX_01193,241.2437188208617,DRUM_SUPPORTED,CONTEXT,True
665,BASS,F_MIX_01195,241.59201814058957,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
665,DRUM,F_MIX_01195,241.59201814058957,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
666,DRUM,F_MIX_01197,241.963537414966,DRUM_SUPPORTED,PRIMARY,True
667,DRUM,F_MIX_01199,242.34666666666666,DRUM_SUPPORTED,PRIMARY,True
668,DRUM,F_MIX_01202,242.7181859410431,DRUM_SUPPORTED,PRIMARY,True
670,DRUM,F_MIX_01205,243.47283446712018,DRUM_SUPPORTED,PRIMARY,True
671,DRUM,F_MIX_01207,243.85596371882087,DRUM_SUPPORTED,PRIMARY,True
671,DRUM,F_MIX_01206,243.72825396825397,DRUM_SUPPORTED,CONTEXT,False
672,DRUM,F_MIX_01208,244.21587301587303,DRUM_SUPPORTED,PRIMARY,True
674,DRUM,F_MIX_01210,244.99374149659863,DRUM_SUPPORTED,PRIMARY,True
675,DRUM,F_MIX_01212,245.3536507936508,DRUM_SUPPORTED,PRIMARY,True
676,DRUM,F_MIX_01214,245.73678004535148,DRUM_SUPPORTED,PRIMARY,True
677,BASS,F_MIX_01216,246.11990929705215,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
677,DRUM,F_MIX_01216,246.11990929705215,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
677,DRUM,F_MIX_01215,245.99219954648527,DRUM_SUPPORTED,CONTEXT,False
678,DRUM,F_MIX_01218,246.50303854875284,DRUM_SUPPORTED,PRIMARY,True
678,DRUM,F_MIX_01217,246.34049886621315,DRUM_SUPPORTED,CONTEXT,False
678,DRUM,F_MIX_01219,246.6075283446712,DRUM_SUPPORTED,CONTEXT,False
679,BASS,F_MIX_01221,246.83972789115646,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
679,DRUM,F_MIX_01221,246.83972789115646,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
680,DRUM,F_MIX_01223,247.2344671201814,DRUM_SUPPORTED,PRIMARY,True
681,BASS,F_MIX_01225,247.5827664399093,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
681,DRUM,F_MIX_01225,247.5827664399093,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
681,DRUM,F_MIX_01224,247.47827664399094,DRUM_SUPPORTED,CONTEXT,False
682,DRUM,F_MIX_01226,247.9891156462585,DRUM_SUPPORTED,PRIMARY,True
683,BASS,F_MIX_01229,248.3606349206349,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
683,DRUM,F_MIX_01229,248.3606349206349,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
683,DRUM,F_MIX_01228,248.2677551020408,DRUM_SUPPORTED,CONTEXT,False
683,DRUM,F_MIX_01227,248.23292517006803,DRUM_SUPPORTED,CONTEXT,False
684,DRUM,F_MIX_01231,248.7437641723356,DRUM_SUPPORTED,PRIMARY,True
685,BASS,F_MIX_01234,249.11528344671203,BASS_AND_DRUM_SUPPORTED,CONTEXT,True
685,DRUM,F_MIX_01233,248.9991836734694,DRUM_SUPPORTED,PRIMARY,True
685,DRUM,F_MIX_01234,249.11528344671203,BASS_AND_DRUM_SUPPORTED,CONTEXT,False
686,BASS,F_MIX_01237,249.48680272108842,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
686,DRUM,F_MIX_01237,249.48680272108842,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
686,DRUM,F_MIX_01236,249.3707029478458,DRUM_SUPPORTED,CONTEXT,False
687,DRUM,F_MIX_01239,249.83510204081634,DRUM_SUPPORTED,PRIMARY,True
687,DRUM,F_MIX_01238,249.73061224489797,DRUM_SUPPORTED,CONTEXT,False
688,DRUM,F_MIX_01240,250.20662131519273,DRUM_SUPPORTED,PRIMARY,True
689,DRUM,F_MIX_01242,250.57814058956916,DRUM_SUPPORTED,PRIMARY,True
690,DRUM,F_MIX_01244,250.9728798185941,DRUM_SUPPORTED,PRIMARY,True
691,DRUM,F_MIX_01246,251.33278911564625,DRUM_SUPPORTED,PRIMARY,True
691,DRUM,F_MIX_01247,251.36761904761906,DRUM_SUPPORTED,CONTEXT,False
692,DRUM,F_MIX_01248,251.71591836734694,DRUM_SUPPORTED,PRIMARY,True
693,BASS,F_MIX_01251,252.08743764172337,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
693,DRUM,F_MIX_01251,252.08743764172337,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
693,DRUM,F_MIX_01250,251.97133786848073,DRUM_SUPPORTED,CONTEXT,False
694,DRUM,F_MIX_01253,252.45895691609977,DRUM_SUPPORTED,PRIMARY,True
694,DRUM,F_MIX_01252,252.2615873015873,DRUM_SUPPORTED,CONTEXT,False
695,DRUM,F_MIX_01255,252.81886621315192,DRUM_SUPPORTED,PRIMARY,True
696,DRUM,F_MIX_01257,253.20199546485262,DRUM_SUPPORTED,PRIMARY,True
696,DRUM,F_MIX_01256,253.09750566893425,DRUM_SUPPORTED,CONTEXT,False
697,DRUM,F_MIX_01258,253.56190476190477,DRUM_SUPPORTED,PRIMARY,True
698,DRUM,F_MIX_01259,253.9566439909297,DRUM_SUPPORTED,PRIMARY,True
699,DRUM,F_MIX_01261,254.33977324263037,DRUM_SUPPORTED,PRIMARY,True
699,DRUM,F_MIX_01260,254.2120634920635,DRUM_SUPPORTED,CONTEXT,False
700,DRUM,F_MIX_01263,254.69968253968253,DRUM_SUPPORTED,PRIMARY,True
701,DRUM,F_MIX_01264,254.98993197278912,DRUM_SUPPORTED,PRIMARY,True
702,DRUM,F_MIX_01266,255.4659410430839,DRUM_SUPPORTED,PRIMARY,True
702,DRUM,F_MIX_01265,255.3730612244898,DRUM_SUPPORTED,CONTEXT,False
703,DRUM,F_MIX_01268,255.8374603174603,DRUM_SUPPORTED,PRIMARY,True
704,DRUM,F_MIX_01270,256.24380952380955,DRUM_SUPPORTED,PRIMARY,True
704,DRUM,F_MIX_01269,256.1857596371882,DRUM_SUPPORTED,CONTEXT,False
705,DRUM,F_MIX_01271,256.5921088435374,DRUM_SUPPORTED,PRIMARY,True
705,DRUM,F_MIX_01272,256.6269387755102,DRUM_SUPPORTED,CONTEXT,False
706,DRUM,F_MIX_01274,256.97523809523807,DRUM_SUPPORTED,PRIMARY,True
707,DRUM,F_MIX_01275,257.3583673469388,DRUM_SUPPORTED,PRIMARY,True
707,DRUM,F_MIX_01276,257.39319727891154,DRUM_SUPPORTED,CONTEXT,False
708,DRUM,F_MIX_01277,257.7298866213152,DRUM_SUPPORTED,PRIMARY,True
709,DRUM,F_MIX_01278,258.02013605442176,DRUM_SUPPORTED,CONTEXT,True
710,DRUM,F_MIX_01280,258.4497052154195,DRUM_SUPPORTED,PRIMARY,True
710,DRUM,F_MIX_01281,258.4845351473923,DRUM_SUPPORTED,CONTEXT,False
711,DRUM,F_MIX_01283,258.83283446712016,DRUM_SUPPORTED,PRIMARY,True
712,DRUM,F_MIX_01285,259.2043537414966,DRUM_SUPPORTED,PRIMARY,True
713,DRUM,F_MIX_01287,259.575873015873,DRUM_SUPPORTED,PRIMARY,True
713,DRUM,F_MIX_01286,259.4946031746032,DRUM_SUPPORTED,CONTEXT,False
714,DRUM,F_MIX_01290,259.9473922902494,DRUM_SUPPORTED,PRIMARY,True
714,DRUM,F_MIX_01289,259.8545124716553,DRUM_SUPPORTED,CONTEXT,False
715,DRUM,F_MIX_01292,260.3073015873016,DRUM_SUPPORTED,PRIMARY,True
716,DRUM,F_MIX_01294,260.678820861678,DRUM_SUPPORTED,PRIMARY,True
717,DRUM,F_MIX_01296,261.05034013605444,DRUM_SUPPORTED,PRIMARY,True
717,DRUM,F_MIX_01297,261.0851700680272,DRUM_SUPPORTED,CONTEXT,False
717,DRUM,F_MIX_01295,260.9806802721088,DRUM_SUPPORTED,CONTEXT,False
718,DRUM,F_MIX_01298,261.41024943310657,DRUM_SUPPORTED,PRIMARY,True
719,DRUM,F_MIX_01300,261.77015873015876,DRUM_SUPPORTED,PRIMARY,True
720,DRUM,F_MIX_01302,262.04879818594105,DRUM_SUPPORTED,PRIMARY,True
721,DRUM,F_MIX_01305,262.51319727891155,DRUM_SUPPORTED,PRIMARY,True
722,DRUM,F_MIX_01307,262.884716553288,DRUM_SUPPORTED,PRIMARY,True
723,DRUM,F_MIX_01308,263.15174603174603,DRUM_SUPPORTED,PRIMARY,True
724,DRUM,F_MIX_01309,263.5232653061224,DRUM_SUPPORTED,PRIMARY,True
724,DRUM,F_MIX_01310,263.6161451247166,DRUM_SUPPORTED,CONTEXT,False
725,DRUM,F_MIX_01311,263.8831746031746,DRUM_SUPPORTED,PRIMARY,True
726,DRUM,F_MIX_01312,264.3243537414966,DRUM_SUPPORTED,PRIMARY,True
727,DRUM,F_MIX_01314,264.695873015873,DRUM_SUPPORTED,CONTEXT,True
728,DRUM,F_MIX_01315,264.96290249433105,DRUM_SUPPORTED,PRIMARY,True
728,DRUM,F_MIX_01316,265.05578231292515,DRUM_SUPPORTED,CONTEXT,False
729,DRUM,F_MIX_01317,265.31120181405896,DRUM_SUPPORTED,PRIMARY,True
729,DRUM,F_MIX_01318,265.41569160997733,DRUM_SUPPORTED,CONTEXT,False
730,DRUM,F_MIX_01320,265.7872108843537,DRUM_SUPPORTED,PRIMARY,True
730,DRUM,F_MIX_01319,265.6711111111111,DRUM_SUPPORTED,CONTEXT,False
731,DRUM,F_MIX_01322,266.13551020408164,DRUM_SUPPORTED,PRIMARY,True
731,DRUM,F_MIX_01321,266.0310204081633,DRUM_SUPPORTED,CONTEXT,False
732,DRUM,F_MIX_01324,266.5302494331066,DRUM_SUPPORTED,PRIMARY,True
732,DRUM,F_MIX_01323,266.40253968253967,DRUM_SUPPORTED,CONTEXT,False
733,DRUM,F_MIX_01326,266.8785487528345,DRUM_SUPPORTED,PRIMARY,True
734,DRUM,F_MIX_01328,267.2732879818594,DRUM_SUPPORTED,PRIMARY,True
734,DRUM,F_MIX_01327,267.1455782312925,DRUM_SUPPORTED,CONTEXT,False
735,DRUM,F_MIX_01330,267.6215873015873,DRUM_SUPPORTED,PRIMARY,True
735,DRUM,F_MIX_01329,267.50548752834464,DRUM_SUPPORTED,CONTEXT,False
736,DRUM,F_MIX_01331,267.8770068027211,DRUM_SUPPORTED,PRIMARY,True
738,DRUM,F_MIX_01334,268.73614512471653,DRUM_SUPPORTED,PRIMARY,True
739,DRUM,F_MIX_01336,269.107664399093,DRUM_SUPPORTED,PRIMARY,True
740,DRUM,F_MIX_01337,269.5140136054422,DRUM_SUPPORTED,PRIMARY,True
741,DRUM,F_MIX_01340,269.8855328798186,DRUM_SUPPORTED,PRIMARY,True
742,DRUM,F_MIX_01343,270.2802721088435,DRUM_SUPPORTED,PRIMARY,True
743,BASS,F_MIX_01345,270.52408163265306,BASS_SUPPORTED,CONTEXT,True
743,DRUM,F_MIX_01346,270.65179138322,DRUM_SUPPORTED,PRIMARY,True
744,BASS,F_MIX_01347,270.8607709750567,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
744,DRUM,F_MIX_01347,270.8607709750567,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
744,DRUM,F_MIX_01348,271.11619047619047,DRUM_SUPPORTED,CONTEXT,False
745,BASS,F_MIX_01350,271.36,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
745,DRUM,F_MIX_01350,271.36,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
746,DRUM,F_MIX_01351,271.75473922902495,DRUM_SUPPORTED,PRIMARY,True
747,BASS,F_MIX_01353,272.1146485260771,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
747,DRUM,F_MIX_01353,272.1146485260771,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
747,DRUM,F_MIX_01352,272.0101587301587,DRUM_SUPPORTED,CONTEXT,False
748,DRUM,F_MIX_01355,272.5209977324263,DRUM_SUPPORTED,PRIMARY,True
749,BASS,F_MIX_01357,272.89251700680273,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
749,DRUM,F_MIX_01357,272.89251700680273,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
749,DRUM,F_MIX_01356,272.78802721088437,DRUM_SUPPORTED,CONTEXT,False
750,BASS,F_MIX_01358,273.26403628117913,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
750,DRUM,F_MIX_01358,273.26403628117913,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
751,BASS,F_MIX_01360,273.6239455782313,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
751,DRUM,F_MIX_01360,273.6239455782313,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
751,DRUM,F_MIX_01359,273.5078458049887,DRUM_SUPPORTED,CONTEXT,False
752,BASS,F_MIX_01362,274.007074829932,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
752,BASS,F_MIX_01361,273.89097505668934,BASS_AND_DRUM_SUPPORTED,CONTEXT,False
752,DRUM,F_MIX_01362,274.007074829932,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
752,DRUM,F_MIX_01361,273.89097505668934,BASS_AND_DRUM_SUPPORTED,CONTEXT,False
753,BASS,F_MIX_01364,274.35537414965984,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
753,DRUM,F_MIX_01364,274.35537414965984,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
754,DRUM,F_MIX_01365,274.75011337868483,DRUM_SUPPORTED,PRIMARY,True
755,BASS,F_MIX_01367,275.1216326530612,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
755,DRUM,F_MIX_01367,275.1216326530612,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
756,DRUM,F_MIX_01369,275.51637188208616,DRUM_SUPPORTED,PRIMARY,True
757,BASS,F_MIX_01371,275.8995011337868,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
757,DRUM,F_MIX_01371,275.8995011337868,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
758,DRUM,F_MIX_01372,276.259410430839,DRUM_SUPPORTED,PRIMARY,True
759,BASS,F_MIX_01374,276.6309297052154,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
759,DRUM,F_MIX_01374,276.6309297052154,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
760,DRUM,F_MIX_01376,277.0140589569161,DRUM_SUPPORTED,PRIMARY,True
760,DRUM,F_MIX_01375,276.9095691609977,DRUM_SUPPORTED,CONTEXT,False
761,BASS,F_MIX_01378,277.362358276644,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
761,DRUM,F_MIX_01378,277.362358276644,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
761,DRUM,F_MIX_01377,277.2694784580499,DRUM_SUPPORTED,CONTEXT,False
762,DRUM,F_MIX_01379,277.74548752834465,DRUM_SUPPORTED,PRIMARY,True
763,DRUM,F_MIX_01381,278.10539682539684,DRUM_SUPPORTED,PRIMARY,True
764,DRUM,F_MIX_01382,278.4885260770975,DRUM_SUPPORTED,PRIMARY,True
765,BASS,F_MIX_01384,278.8484353741497,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
765,DRUM,F_MIX_01384,278.8484353741497,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
765,DRUM,F_MIX_01383,278.7439455782313,DRUM_SUPPORTED,CONTEXT,False
766,DRUM,F_MIX_01386,279.23156462585035,DRUM_SUPPORTED,PRIMARY,True
767,DRUM,F_MIX_01388,279.5798639455782,DRUM_SUPPORTED,PRIMARY,True
768,DRUM,F_MIX_01390,279.97460317460315,DRUM_SUPPORTED,PRIMARY,True
769,DRUM,F_MIX_01392,280.3112925170068,DRUM_SUPPORTED,PRIMARY,True
770,DRUM,F_MIX_01393,280.7060317460317,DRUM_SUPPORTED,PRIMARY,True
771,DRUM,F_MIX_01394,281.0659410430839,DRUM_SUPPORTED,PRIMARY,True
772,DRUM,F_MIX_01396,281.4374603174603,DRUM_SUPPORTED,PRIMARY,True
773,DRUM,F_MIX_01398,281.80897959183676,DRUM_SUPPORTED,PRIMARY,True
774,DRUM,F_MIX_01399,282.18049886621316,DRUM_SUPPORTED,PRIMARY,True
775,DRUM,F_MIX_01400,282.5404081632653,DRUM_SUPPORTED,PRIMARY,True
776,DRUM,F_MIX_01402,282.91192743764174,DRUM_SUPPORTED,PRIMARY,True
777,BASS,F_MIX_01405,283.2950566893424,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
777,DRUM,F_MIX_01405,283.2950566893424,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
778,BASS,F_MIX_01408,283.6433560090703,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
778,DRUM,F_MIX_01408,283.6433560090703,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
779,BASS,F_MIX_01410,284.0148752834467,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
779,DRUM,F_MIX_01410,284.0148752834467,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
780,BASS,F_MIX_01412,284.3863945578231,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
780,DRUM,F_MIX_01412,284.3863945578231,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
781,BASS,F_MIX_01414,284.7463038548753,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
781,DRUM,F_MIX_01414,284.7463038548753,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
782,DRUM,F_MIX_01416,285.1062131519274,DRUM_SUPPORTED,PRIMARY,True
782,DRUM,F_MIX_01415,285.0597732426304,DRUM_SUPPORTED,CONTEXT,False
783,DRUM,F_MIX_01417,285.4777324263039,DRUM_SUPPORTED,PRIMARY,True
784,DRUM,F_MIX_01419,285.84925170068027,DRUM_SUPPORTED,PRIMARY,True
785,DRUM,F_MIX_01420,286.20916099773245,DRUM_SUPPORTED,PRIMARY,True
786,DRUM,F_MIX_01422,286.5690702947846,DRUM_SUPPORTED,PRIMARY,True
787,DRUM,F_MIX_01424,286.940589569161,DRUM_SUPPORTED,PRIMARY,True
788,DRUM,F_MIX_01426,287.2888888888889,DRUM_SUPPORTED,PRIMARY,True
788,DRUM,F_MIX_01427,287.3237188208617,DRUM_SUPPORTED,CONTEXT,False
789,DRUM,F_MIX_01428,287.67201814058956,DRUM_SUPPORTED,PRIMARY,True
790,DRUM,F_MIX_01429,288.0203174603175,DRUM_SUPPORTED,PRIMARY,True
791,DRUM,F_MIX_01430,288.3802267573696,DRUM_SUPPORTED,PRIMARY,True
792,DRUM,F_MIX_01433,288.7401360544218,DRUM_SUPPORTED,PRIMARY,True
793,DRUM,F_MIX_01434,289.0187755102041,DRUM_SUPPORTED,PRIMARY,True
794,DRUM,F_MIX_01436,289.47156462585036,DRUM_SUPPORTED,CONTEXT,True
795,DRUM,F_MIX_01438,289.84308390022676,DRUM_SUPPORTED,PRIMARY,True
796,DRUM,F_MIX_01440,290.1913832199547,DRUM_SUPPORTED,CONTEXT,True
797,DRUM,F_MIX_01441,290.4932426303855,DRUM_SUPPORTED,PRIMARY,True
797,DRUM,F_MIX_01442,290.57451247165534,DRUM_SUPPORTED,CONTEXT,False
798,DRUM,F_MIX_01443,290.9228117913832,DRUM_SUPPORTED,PRIMARY,True
799,DRUM,F_MIX_01444,291.29433106575965,DRUM_SUPPORTED,PRIMARY,True
800,DRUM,F_MIX_01446,291.6542403628118,DRUM_SUPPORTED,PRIMARY,True
801,DRUM,F_MIX_01448,292.02575963718823,DRUM_SUPPORTED,PRIMARY,True
802,DRUM,F_MIX_01449,292.3972789115646,DRUM_SUPPORTED,PRIMARY,True
803,DRUM,F_MIX_01451,292.768798185941,DRUM_SUPPORTED,PRIMARY,True
803,DRUM,F_MIX_01450,292.6875283446712,DRUM_SUPPORTED,CONTEXT,False
804,DRUM,F_MIX_01453,293.1287074829932,DRUM_SUPPORTED,PRIMARY,True
805,DRUM,F_MIX_01455,293.48861678004533,DRUM_SUPPORTED,PRIMARY,True
806,DRUM,F_MIX_01456,293.8485260770975,DRUM_SUPPORTED,PRIMARY,True
807,DRUM,F_MIX_01458,294.2200453514739,DRUM_SUPPORTED,PRIMARY,True
