stem,quarter_id,quarter_timestamp,candidate_N,selected_id,timestamp_s,sample_index,offset_ms,state
bass,498,180.83700680272108,2,BASS_00505,180.88344671201813,7976960,46.43990929705000,SELECTED
bass,499,181.2085260770975,1,BASS_00506,181.23174603174604,7992320,23.21995464854000,SELECTED
bass,500,181.58004535147393,1,BASS_00507,181.6148752834467,8009216,34.82993197277000,SELECTED
bass,501,181.9283446712018,1,BASS_00508,181.85868480725622,8019968,-69.65986394558000,SELECTED
bass,502,182.29986394557824,2,BASS_00510,182.35791383219956,8041984,58.04988662132000,SELECTED
bass,503,182.64816326530612,1,BASS_00511,182.70621315192744,8057344,58.04988662132000,SELECTED
bass,504,183.01968253968255,1,BASS_00512,182.96163265306123,8068608,-58.04988662132000,SELECTED
bass,505,183.36798185941043,0,,,,,EMPTY
bass,506,183.71628117913832,2,BASS_00513,183.66984126984127,8099840,-46.43990929705000,SELECTED
bass,507,184.0645804988662,2,BASS_00516,184.12263038548753,8119808,58.04988662133000,SELECTED
bass,508,184.43609977324263,2,BASS_00518,184.4709297052154,8135168,34.82993197277000,SELECTED
bass,509,184.78439909297052,1,BASS_00519,184.66829931972788,8143872,-116.09977324264000,SELECTED
bass,510,185.15591836734694,2,BASS_00521,185.05142857142857,8160768,-104.48979591837000,SELECTED
bass,511,185.50421768707483,1,BASS_00522,185.52743764172337,8181760,23.21995464854000,SELECTED
bass,512,185.87573696145125,0,,,,,EMPTY
bass,513,186.24725623582768,1,BASS_00523,186.1427664399093,8208896,-104.48979591838000,SELECTED
bass,514,186.61877551020407,1,BASS_00524,186.6419954648526,8230912,23.21995464853000,SELECTED
bass,515,186.9902947845805,2,BASS_00526,187.01351473922904,8247296,23.21995464854000,SELECTED
bass,516,187.36181405895692,1,BASS_00527,187.40825396825397,8264704,46.43990929705000,SELECTED
bass,517,187.73333333333332,1,BASS_00528,187.7449433106576,8279552,11.60997732428000,SELECTED
bass,518,188.08163265306123,1,BASS_00529,188.11646258503401,8295936,34.82993197278000,SELECTED
bass,519,188.45315192743763,1,BASS_00530,188.47637188208617,8311808,23.21995464854000,SELECTED
bass,520,188.80145124716555,1,BASS_00531,188.82467120181406,8327168,23.21995464851000,SELECTED
bass,521,189.14975056689343,2,BASS_00533,189.17297052154194,8342528,23.21995464851000,SELECTED
bass,522,189.49804988662132,0,,,,,EMPTY
bass,523,189.86956916099774,2,BASS_00535,189.86956916099774,8373248,0E-14,SELECTED
bass,524,190.21786848072563,1,BASS_00536,190.2526984126984,8390144,34.82993197277000,SELECTED
bass,525,190.5661678004535,0,,,,,EMPTY
bass,526,190.9144671201814,1,BASS_00537,190.99573696145126,8422912,81.26984126986000,SELECTED
bass,527,191.26276643990929,1,BASS_00538,191.3208163265306,8437248,58.04988662131000,SELECTED
bass,528,191.6110657596372,1,BASS_00539,191.68072562358276,8453120,69.65986394556000,SELECTED
bass,529,191.95936507936509,1,BASS_00540,191.91292517006804,8463360,-46.43990929705000,SELECTED
bass,530,192.3308843537415,0,,,,,EMPTY
bass,531,192.6791836734694,0,,,,,EMPTY
bass,532,193.02748299319728,0,,,,,EMPTY
bass,533,193.37578231292517,0,,,,,EMPTY
bass,534,193.72408163265305,0,,,,,EMPTY
bass,535,194.07238095238094,0,,,,,EMPTY
bass,536,194.44390022675736,0,,,,,EMPTY
bass,537,194.79219954648525,0,,,,,EMPTY
bass,538,195.14049886621316,0,,,,,EMPTY
bass,539,195.48879818594105,0,,,,,EMPTY
bass,540,195.86031746031745,0,,,,,EMPTY
bass,541,196.20861678004536,0,,,,,EMPTY
bass,542,196.55691609977325,0,,,,,EMPTY
bass,543,196.90521541950113,0,,,,,EMPTY
bass,544,197.27673469387756,0,,,,,EMPTY
bass,545,197.62503401360544,1,BASS_00541,197.6018140589569,8714240,-23.21995464854000,SELECTED
bass,546,197.97333333333333,1,BASS_00542,197.96172335600906,8730112,-11.60997732427000,SELECTED
bass,547,198.34485260770975,1,BASS_00543,198.36807256235826,8748032,23.21995464851000,SELECTED
bass,548,198.69315192743764,1,BASS_00544,198.7047619047619,8762880,11.60997732426000,SELECTED
bass,549,199.06467120181406,1,BASS_00545,199.06467120181406,8778752,0E-14,SELECTED
bass,550,199.41297052154195,1,BASS_00546,199.42458049886622,8794624,11.60997732427000,SELECTED
bass,551,199.76126984126984,1,BASS_00547,199.78448979591838,8810496,23.21995464854000,SELECTED
bass,552,200.13278911564626,1,BASS_00548,200.15600907029477,8826880,23.21995464851000,SELECTED
bass,553,200.48108843537415,1,BASS_00549,200.5043083900227,8842240,23.21995464855000,SELECTED
bass,554,200.85260770975057,1,BASS_00550,200.88743764172335,8859136,34.82993197278000,SELECTED
bass,555,201.20090702947846,2,BASS_00552,201.23573696145124,8874496,34.82993197278000,SELECTED
bass,556,201.57242630385488,1,BASS_00553,201.60725623582766,8890880,34.82993197278000,SELECTED
bass,557,201.92072562358277,1,BASS_00554,201.96716553287982,8906752,46.43990929705000,SELECTED
bass,558,202.26902494331065,1,BASS_00555,202.32707482993197,8922624,58.04988662132000,SELECTED
bass,559,202.64054421768708,1,BASS_00556,202.67537414965986,8937984,34.82993197278000,SELECTED
bass,560,202.98884353741497,2,BASS_00558,203.02367346938775,8953344,34.82993197278000,SELECTED
bass,561,203.33714285714285,1,BASS_00559,203.3835827664399,8969216,46.43990929705000,SELECTED
bass,562,203.68544217687074,1,BASS_00560,203.75510204081633,8985600,69.65986394559000,SELECTED
bass,563,204.05696145124716,0,,,,,EMPTY
bass,564,204.40526077097505,0,,,,,EMPTY
bass,565,204.75356009070296,0,,,,,EMPTY
bass,566,205.12507936507936,0,,,,,EMPTY
bass,567,205.47337868480724,0,,,,,EMPTY
bass,568,205.84489795918367,0,,,,,EMPTY
bass,569,206.19319727891155,0,,,,,EMPTY
bass,570,206.56471655328798,0,,,,,EMPTY
bass,571,206.9362358276644,0,,,,,EMPTY
bass,572,207.30775510204083,0,,,,,EMPTY
bass,573,207.67927437641723,0,,,,,EMPTY
bass,574,208.05079365079365,0,,,,,EMPTY
bass,575,208.4455328798186,0,,,,,EMPTY
bass,576,208.817052154195,0,,,,,EMPTY
bass,577,209.21179138321995,0,,,,,EMPTY
bass,578,209.58331065759637,1,BASS_00561,209.42077097505668,9235456,-162.53968253969000,SELECTED
bass,579,209.9548299319728,1,BASS_00562,209.9780498866213,9260032,23.2199546485000,SELECTED
bass,580,210.3263492063492,1,BASS_00563,210.33795918367346,9275904,11.60997732426000,SELECTED
bass,581,210.69786848072562,1,BASS_00564,210.68625850340135,9291264,-11.60997732427000,SELECTED
bass,582,211.06938775510204,1,BASS_00565,211.06938775510204,9308160,0E-14,SELECTED
bass,583,211.41768707482993,1,BASS_00566,211.40607709750566,9323008,-11.60997732427000,SELECTED
bass,584,211.78920634920635,1,BASS_00567,211.77759637188208,9339392,-11.60997732427000,SELECTED
bass,585,212.13750566893424,3,BASS_00569,212.1491156462585,9355776,11.60997732426000,SELECTED
bass,586,212.50902494331066,1,BASS_00571,212.52063492063493,9372160,11.60997732427000,SELECTED
bass,587,212.85732426303855,1,BASS_00572,212.8805442176871,9388032,23.21995464855000,SELECTED
bass,588,213.20562358276644,1,BASS_00573,213.25206349206348,9404416,46.43990929704000,SELECTED
bass,589,213.57714285714286,0,,,,,EMPTY
bass,590,213.92544217687075,1,BASS_00574,213.96027210884353,9435648,34.82993197278000,SELECTED
bass,591,214.27374149659863,1,BASS_00575,214.33179138321995,9452032,58.04988662132000,SELECTED
bass,592,214.64526077097506,1,BASS_00576,214.6917006802721,9467904,46.43990929704000,SELECTED
bass,593,214.99356009070294,1,BASS_00577,215.05160997732426,9483776,58.04988662132000,SELECTED
bass,594,215.34185941043083,1,BASS_00578,215.43473922902496,9500672,92.87981859413000,SELECTED
bass,595,215.71337868480725,0,,,,,EMPTY
bass,596,216.06167800453514,0,,,,,EMPTY
bass,597,216.40997732426302,0,,,,,EMPTY
bass,598,216.78149659863945,0,,,,,EMPTY
bass,599,217.12979591836734,0,,,,,EMPTY
bass,600,217.47809523809525,0,,,,,EMPTY
bass,601,217.82639455782314,0,,,,,EMPTY
bass,602,218.19791383219956,0,,,,,EMPTY
bass,603,218.54621315192745,0,,,,,EMPTY
bass,604,218.91773242630384,0,,,,,EMPTY
bass,605,219.28925170068027,0,,,,,EMPTY
bass,606,219.6607709750567,0,,,,,EMPTY
bass,607,220.05551020408163,0,,,,,EMPTY
bass,608,220.45024943310656,0,,,,,EMPTY
bass,609,220.821768707483,0,,,,,EMPTY
bass,610,221.1932879818594,0,,,,,EMPTY
bass,611,221.56480725623584,1,BASS_00579,221.64607709750567,9774592,81.26984126983000,SELECTED
bass,612,221.95954648526077,1,BASS_00580,222.02920634920636,9791488,69.65986394559000,SELECTED
bass,613,222.3310657596372,2,BASS_00582,222.37750566893425,9806848,46.43990929705000,SELECTED
bass,614,222.7025850340136,1,BASS_00583,222.71419501133786,9821696,11.60997732426000,SELECTED
bass,615,223.07410430839002,1,BASS_00584,223.07410430839002,9837568,0E-14,SELECTED
bass,616,223.4224036281179,1,BASS_00585,223.44562358276644,9853952,23.21995464854000,SELECTED
bass,617,223.79392290249433,1,BASS_00586,223.8055328798186,9869824,11.60997732427000,SELECTED
bass,618,224.14222222222222,1,BASS_00587,224.16544217687076,9885696,23.21995464854000,SELECTED
bass,619,224.51374149659864,1,BASS_00588,224.5253514739229,9901568,11.60997732426000,SELECTED
bass,620,224.86204081632653,1,BASS_00589,224.8968707482993,9917952,34.82993197277000,SELECTED
bass,621,225.23356009070295,0,,,,,EMPTY
bass,622,225.58185941043084,1,BASS_00590,225.6282993197279,9950208,46.43990929706000,SELECTED
bass,623,225.93015873015872,1,BASS_00591,225.97659863945577,9965568,46.43990929705000,SELECTED
bass,624,226.2784580498866,1,BASS_00592,226.3248979591837,9980928,46.4399092971000,SELECTED
bass,625,226.64997732426303,1,BASS_00593,226.6848072562358,9996800,34.82993197277000,SELECTED
bass,626,226.99827664399092,0,,,,,EMPTY
bass,627,227.34657596371883,0,,,,,EMPTY
bass,628,227.71809523809523,0,,,,,EMPTY
bass,629,228.06639455782312,0,,,,,EMPTY
bass,630,228.43791383219954,0,,,,,EMPTY
bass,631,228.80943310657597,0,,,,,EMPTY
bass,632,229.1809523809524,0,,,,,EMPTY
bass,633,229.5524716553288,0,,,,,EMPTY
bass,634,229.9239909297052,0,,,,,EMPTY
bass,635,230.31873015873015,0,,,,,EMPTY
bass,636,230.69024943310657,0,,,,,EMPTY
bass,637,231.061768707483,0,,,,,EMPTY
bass,638,231.45650793650793,0,,,,,EMPTY
bass,639,231.82802721088436,0,,,,,EMPTY
bass,640,232.19954648526078,0,,,,,EMPTY
bass,641,232.57106575963718,2,BASS_00595,232.59428571428572,10257408,23.21995464854000,SELECTED
bass,642,232.9425850340136,0,,,,,EMPTY
bass,643,233.33732426303854,2,BASS_00597,233.33732426303854,10290176,0E-14,SELECTED
bass,644,233.70884353741496,0,,,,,EMPTY
bass,645,234.0803628117914,1,BASS_00598,234.1035827664399,10323968,23.2199546485000,SELECTED
bass,646,234.4518820861678,0,,,,,EMPTY
bass,647,234.8234013605442,1,BASS_00599,234.86984126984126,10357760,46.43990929706000,SELECTED
bass,648,235.19492063492063,0,,,,,EMPTY
bass,649,235.56643990929706,1,BASS_00600,235.60126984126984,10390016,34.82993197278000,SELECTED
bass,650,235.961179138322,0,,,,,EMPTY
bass,651,236.33269841269842,1,BASS_00601,236.33269841269842,10422272,0E-14,SELECTED
bass,652,236.70421768707482,1,BASS_00602,236.8667573696145,10445824,162.53968253968000,SELECTED
bass,653,237.07573696145124,1,BASS_00603,237.1221768707483,10457088,46.43990929706000,SELECTED
bass,654,237.44725623582767,1,BASS_00604,237.37759637188208,10468352,-69.65986394559000,SELECTED
bass,655,237.8187755102041,2,BASS_00606,237.8419954648526,10488832,23.2199546485000,SELECTED
bass,656,238.1902947845805,1,BASS_00607,238.20190476190476,10504704,11.60997732426000,SELECTED
bass,657,238.5618140589569,1,BASS_00608,238.5966439909297,10522112,34.8299319728000,SELECTED
bass,658,238.93333333333334,0,,,,,EMPTY
bass,659,239.32807256235827,0,,,,,EMPTY
bass,660,239.6995918367347,0,,,,,EMPTY
bass,661,240.07111111111112,1,BASS_00609,239.96662131519275,10582528,-104.48979591837000,SELECTED
bass,662,240.44263038548752,0,,,,,EMPTY
bass,663,240.81414965986394,2,BASS_00611,240.83736961451248,10620928,23.21995464854000,SELECTED
bass,664,241.18566893424037,1,BASS_00612,241.20888888888888,10637312,23.21995464851000,SELECTED
bass,665,241.5571882086168,1,BASS_00613,241.59201814058957,10654208,34.82993197277000,SELECTED
bass,666,241.9287074829932,0,,,,,EMPTY
bass,667,242.30022675736961,2,BASS_00615,242.34666666666666,10687488,46.43990929705000,SELECTED
bass,668,242.69496598639455,1,BASS_00616,242.59047619047618,10698240,-104.48979591837000,SELECTED
bass,669,243.06648526077097,0,,,,,EMPTY
bass,670,243.4380045351474,0,,,,,EMPTY
bass,671,243.8095238095238,0,,,,,EMPTY
bass,672,244.18104308390022,1,BASS_00617,244.22748299319727,10770432,46.43990929705000,SELECTED
bass,673,244.55256235827665,1,BASS_00618,244.58739229024943,10786304,34.82993197278000,SELECTED
bass,674,244.92408163265307,0,,,,,EMPTY
bass,675,245.318820861678,0,,,,,EMPTY
bass,676,245.69034013605443,0,,,,,EMPTY
bass,677,246.06185941043083,1,BASS_00619,246.11990929705215,10853888,58.04988662132000,SELECTED
bass,678,246.43337868480725,0,,,,,EMPTY
bass,679,246.80489795918368,2,BASS_00620,246.75845804988663,10882048,-46.43990929705000,SELECTED
bass,680,247.1996371882086,2,BASS_00623,247.18802721088434,10900992,-11.60997732426000,SELECTED
bass,681,247.57115646258504,1,BASS_00624,247.5827664399093,10918400,11.60997732426000,SELECTED
bass,682,247.94267573696146,0,,,,,EMPTY
bass,683,248.31419501133786,1,BASS_00625,248.3606349206349,10952704,46.43990929704000,SELECTED
bass,684,248.68571428571428,0,,,,,EMPTY
bass,685,249.0572335600907,2,BASS_00626,248.9991836734694,10980864,-58.0498866213000,SELECTED
bass,686,249.42875283446713,1,BASS_00628,249.4984126984127,11002880,69.65986394557000,SELECTED
bass,687,249.82349206349207,1,BASS_00629,249.86993197278912,11019264,46.43990929705000,SELECTED
bass,688,250.1950113378685,1,BASS_00630,250.218231292517,11034624,23.2199546485000,SELECTED
bass,689,250.5665306122449,2,BASS_00632,250.61297052154194,11052032,46.43990929704000,SELECTED
bass,690,250.93804988662131,0,,,,,EMPTY
bass,691,251.30956916099774,0,,,,,EMPTY
bass,692,251.68108843537414,1,BASS_00633,251.8552380952381,11106816,174.14965986396000,SELECTED
bass,693,252.05260770975056,2,BASS_00635,252.08743764172337,11117056,34.82993197281000,SELECTED
bass,694,252.42412698412699,1,BASS_00636,252.2615873015873,11124736,-162.53968253969000,SELECTED
bass,695,252.7956462585034,1,BASS_00637,252.77242630385487,11147264,-23.21995464853000,SELECTED
bass,696,253.1671655328798,0,,,,,EMPTY
bass,697,253.56190476190477,0,,,,,EMPTY
bass,698,253.93342403628117,0,,,,,EMPTY
bass,699,254.3049433106576,0,,,,,EMPTY
bass,700,254.69968253968253,0,,,,,EMPTY
bass,701,255.0944217687075,0,,,,,EMPTY
bass,702,255.4659410430839,0,,,,,EMPTY
bass,703,255.86068027210885,0,,,,,EMPTY
bass,704,256.2321995464853,1,BASS_00638,256.1857596371882,11297792,-46.4399092971000,SELECTED
bass,705,256.6037188208617,1,BASS_00639,256.5921088435374,11315712,-11.6099773243000,SELECTED
bass,706,256.97523809523807,0,,,,,EMPTY
bass,707,257.3467573696145,1,BASS_00640,257.39319727891154,11351040,46.43990929704000,SELECTED
bass,708,257.7182766439909,1,BASS_00641,257.7298866213152,11365888,11.6099773243000,SELECTED
bass,709,258.0897959183674,2,BASS_00643,258.1362358276644,11383808,46.4399092970000,SELECTED
bass,710,258.46131519274377,1,BASS_00644,258.47292517006804,11398656,11.60997732427000,SELECTED
bass,711,258.83283446712016,1,BASS_00645,258.8560544217687,11415552,23.21995464854000,SELECTED
bass,712,259.2043537414966,1,BASS_00646,259.2275736961451,11431936,23.2199546485000,SELECTED
bass,713,259.575873015873,1,BASS_00647,259.6107029478458,11448832,34.8299319728000,SELECTED
bass,714,259.9473922902494,1,BASS_00648,259.97061224489795,11464704,23.21995464855000,SELECTED
bass,715,260.31891156462586,1,BASS_00649,260.3537414965986,11481600,34.82993197274000,SELECTED
bass,716,260.69043083900226,1,BASS_00650,260.7136507936508,11497472,23.21995464854000,SELECTED
bass,717,261.06195011337866,1,BASS_00651,261.0851700680272,11513856,23.21995464854000,SELECTED
bass,718,261.41024943310657,1,BASS_00652,261.4334693877551,11529216,23.21995464853000,SELECTED
bass,719,261.78176870748297,1,BASS_00653,261.79337868480724,11545088,11.60997732427000,SELECTED
bass,720,262.1532879818594,1,BASS_00654,262.1532879818594,11560960,0E-13,SELECTED
bass,721,262.5015873015873,1,BASS_00655,262.51319727891155,11576832,11.60997732425000,SELECTED
bass,722,262.87310657596373,1,BASS_00656,262.9079365079365,11594240,34.82993197277000,SELECTED
bass,723,263.2214058956916,1,BASS_00657,263.27945578231294,11610624,58.04988662134000,SELECTED
bass,724,263.5697052154195,1,BASS_00658,263.6161451247166,11625472,46.4399092971000,SELECTED
bass,725,263.9412244897959,2,BASS_00660,263.9760544217687,11641344,34.8299319728000,SELECTED
bass,726,264.2895238095238,1,BASS_00661,264.33596371882084,11657216,46.43990929704000,SELECTED
bass,727,264.63782312925173,1,BASS_00662,264.695873015873,11673088,58.04988662127000,SELECTED
bass,728,265.0093424036281,1,BASS_00663,265.04417233560093,11688448,34.82993197283000,SELECTED
bass,729,265.357641723356,1,BASS_00664,265.41569160997733,11704832,58.04988662133000,SELECTED
bass,730,265.72916099773244,0,,,,,EMPTY
bass,731,266.10068027210883,2,BASS_00666,266.17034013605445,11738112,69.65986394562000,SELECTED
bass,732,266.4721995464853,0,,,,,EMPTY
bass,733,266.8437188208617,2,BASS_00668,266.901768707483,11770368,58.0498866213000,SELECTED
bass,734,267.2152380952381,1,BASS_00669,267.1455782312925,11781120,-69.6598639456000,SELECTED
bass,735,267.58675736961453,0,,,,,EMPTY
bass,736,267.9582766439909,2,BASS_00671,267.94666666666666,11816448,-11.60997732424000,SELECTED
bass,737,268.3297959183673,1,BASS_00672,268.35301587301586,11834368,23.21995464856000,SELECTED
bass,738,268.7245351473923,0,,,,,EMPTY
bass,739,269.0960544217687,1,BASS_00673,269.107664399093,11867648,11.6099773243000,SELECTED
bass,740,269.4675736961451,0,,,,,EMPTY
bass,741,269.83909297052156,1,BASS_00674,269.7229931972789,11894784,-116.09977324266000,SELECTED
bass,742,270.2338321995465,0,,,,,EMPTY
bass,743,270.6053514739229,2,BASS_00676,270.65179138322,11935744,46.4399092971000,SELECTED
bass,744,270.97687074829935,1,BASS_00677,270.8607709750567,11944960,-116.09977324265000,SELECTED
bass,745,271.34839002267574,0,,,,,EMPTY
bass,746,271.7431292517007,0,,,,,EMPTY
bass,747,272.1146485260771,1,BASS_00678,272.19591836734696,12003840,81.26984126986000,SELECTED
bass,748,272.48616780045353,0,,,,,EMPTY
bass,749,272.8576870748299,1,BASS_00679,272.88090702947846,12034048,23.21995464856000,SELECTED
bass,750,273.25242630385486,1,BASS_00680,273.26403628117913,12050944,11.60997732427000,SELECTED
bass,751,273.6239455782313,1,BASS_00681,273.6471655328798,12067840,23.2199546485000,SELECTED
bass,752,273.9954648526077,2,BASS_00683,273.9954648526077,12083200,0E-13,SELECTED
bass,753,274.3669841269841,1,BASS_00684,274.35537414965984,12099072,-11.60997732426000,SELECTED
bass,754,274.73850340136056,0,,,,,EMPTY
bass,755,275.11002267573696,1,BASS_00685,275.1216326530612,12132864,11.60997732424000,SELECTED
bass,756,275.48154195011335,0,,,,,EMPTY
bass,757,275.8530612244898,1,BASS_00686,275.8995011337868,12167168,46.4399092970000,SELECTED
bass,758,276.2245804988662,0,,,,,EMPTY
bass,759,276.59609977324266,1,BASS_00687,276.6309297052154,12199424,34.82993197274000,SELECTED
bass,760,276.96761904761905,0,,,,,EMPTY
bass,761,277.33913832199545,1,BASS_00688,277.362358276644,12231680,23.21995464855000,SELECTED
bass,762,277.7106575963719,0,,,,,EMPTY
bass,763,278.0821768707483,2,BASS_00690,278.1170068027211,12264960,34.8299319728000,SELECTED
bass,764,278.4536961451247,0,,,,,EMPTY
bass,765,278.82521541950115,1,BASS_00691,278.8484353741497,12297216,23.21995464855000,SELECTED
bass,766,279.19673469387754,0,,,,,EMPTY
bass,767,279.56825396825394,0,,,,,EMPTY
bass,768,279.9397732426304,2,BASS_00693,279.97460317460315,12346880,34.82993197275000,SELECTED
bass,769,280.3112925170068,2,BASS_00695,280.35773242630387,12363776,46.43990929707000,SELECTED
bass,770,280.68281179138324,1,BASS_00696,280.717641723356,12379648,34.82993197276000,SELECTED
bass,771,281.05433106575964,1,BASS_00697,281.08916099773245,12396032,34.82993197281000,SELECTED
bass,772,281.42585034013604,0,,,,,EMPTY
bass,773,281.7973696145125,1,BASS_00698,281.8438095238095,12429312,46.4399092970000,SELECTED
bass,774,282.1688888888889,1,BASS_00699,282.21532879818596,12445696,46.43990929706000,SELECTED
bass,775,282.5404081632653,1,BASS_00700,282.58684807256236,12462080,46.43990929706000,SELECTED
bass,776,282.91192743764174,0,,,,,EMPTY
bass,777,283.28344671201813,0,,,,,EMPTY
bass,778,283.65496598639453,0,,,,,EMPTY
bass,779,284.026485260771,0,,,,,EMPTY
bass,780,284.37478458049884,0,,,,,EMPTY
bass,781,284.7463038548753,1,BASS_00701,284.8043537414966,12559872,58.0498866213000,SELECTED
bass,782,285.1178231292517,1,BASS_00702,285.1062131519274,12573184,-11.6099773243000,SELECTED
bass,783,285.48934240362814,1,BASS_00703,285.50095238095236,12590592,11.60997732422000,SELECTED
bass,784,285.86086167800454,2,BASS_00705,285.84925170068027,12605952,-11.60997732427000,SELECTED
bass,785,286.23238095238094,1,BASS_00706,286.1975510204082,12621312,-34.82993197274000,SELECTED
bass,786,286.58068027210885,1,BASS_00707,286.5690702947846,12637696,-11.60997732425000,SELECTED
bass,787,286.95219954648525,1,BASS_00708,286.940589569161,12654080,-11.60997732425000,SELECTED
bass,788,287.30049886621316,3,BASS_00711,287.2888888888889,12669440,-11.60997732426000,SELECTED
bass,789,287.67201814058956,1,BASS_00712,287.6836281179138,12686848,11.60997732424000,SELECTED
bass,790,288.0203174603175,1,BASS_00713,288.043537414966,12702720,23.2199546485000,SELECTED
bass,791,288.36861678004533,1,BASS_00714,288.39183673469387,12718080,23.21995464854000,SELECTED
bass,792,288.7401360544218,1,BASS_00715,288.75174603174605,12733952,11.60997732425000,SELECTED
bass,793,289.08843537414964,0,,,,,EMPTY
bass,794,289.43673469387755,1,BASS_00716,289.5180045351474,12767744,81.26984126985000,SELECTED
bass,795,289.80825396825395,0,,,,,EMPTY
bass,796,290.15655328798186,0,,,,,EMPTY
bass,797,290.52807256235826,1,BASS_00717,290.5861224489796,12814848,58.04988662134000,SELECTED
bass,798,290.8995918367347,1,BASS_00718,290.94603174603174,12830720,46.43990929704000,SELECTED
bass,799,291.2478911564626,0,,,,,EMPTY
bass,800,291.619410430839,1,BASS_00719,291.6542403628118,12861952,34.8299319728000,SELECTED
bass,801,291.9909297052154,0,,,,,EMPTY
bass,802,292.3624489795918,1,BASS_00720,292.3972789115646,12894720,34.8299319728000,SELECTED
bass,803,292.73396825396827,1,BASS_00721,292.768798185941,12911104,34.82993197273000,SELECTED
bass,804,293.10548752834467,0,,,,,EMPTY
bass,805,293.47700680272106,1,BASS_00722,293.52344671201814,12944384,46.43990929708000,SELECTED
bass,806,293.825306122449,2,BASS_00723,293.83691609977325,12958208,11.60997732425000,SELECTED
bass,807,294.1968253968254,2,BASS_00726,294.2316553287982,12975616,34.8299319728000,SELECTED
bass,808,294.5683446712018,1,BASS_00727,294.59156462585037,12991488,23.21995464857000,SELECTED
bass,809,294.9398639455782,1,BASS_00728,294.9398639455782,13006848,0E-13,SELECTED
bass,810,295.28816326530614,1,BASS_00729,295.2997732426304,13022720,11.60997732426000,SELECTED
bass,811,295.65968253968254,2,BASS_00731,295.69451247165534,13040128,34.82993197280000,SELECTED
bass,812,296.03120181405893,1,BASS_00732,296.03120181405893,13054976,0E-14,SELECTED
bass,813,296.4027210884354,1,BASS_00733,296.4027210884354,13071360,0E-13,SELECTED
bass,814,296.7742403628118,1,BASS_00734,296.7626303854875,13087232,-11.6099773243000,SELECTED
bass,815,297.1225396825397,2,BASS_00736,297.14575963718823,13104128,23.21995464853000,SELECTED
bass,816,297.4940589569161,2,BASS_00737,297.47083900226755,13118464,-23.21995464855000,SELECTED
bass,817,297.86557823129255,0,,,,,EMPTY
bass,818,298.23709750566894,1,BASS_00739,298.23709750566894,13152256,0E-14,SELECTED
bass,819,298.60861678004534,0,,,,,EMPTY
bass,820,298.95691609977325,0,,,,,EMPTY
bass,821,299.32843537414965,1,BASS_00740,299.3748752834467,13202432,46.43990929705000,SELECTED
bass,822,299.6999546485261,2,BASS_00742,299.73478458049885,13218304,34.82993197275000,SELECTED
bass,823,300.0714739229025,1,BASS_00743,300.0714739229025,13233152,0E-13,SELECTED
bass,824,300.4197732426304,0,,,,,EMPTY
bass,825,300.7912925170068,1,BASS_00744,300.81451247165535,13265920,23.21995464855000,SELECTED
bass,826,301.1628117913832,0,,,,,EMPTY
bass,827,301.53433106575966,1,BASS_00745,301.54594104308393,13298176,11.60997732427000,SELECTED
bass,828,301.8826303854875,0,,,,,EMPTY
bass,829,302.25414965986397,1,BASS_00746,302.27736961451245,13330432,23.21995464848000,SELECTED
bass,830,302.62566893424037,0,,,,,EMPTY
bass,831,302.99718820861676,2,BASS_00748,302.9855782312925,13361664,-11.60997732426000,SELECTED
bass,832,303.3687074829932,1,BASS_00749,303.35709750566895,13378048,-11.60997732425000,SELECTED
bass,833,303.7402267573696,2,BASS_00750,303.7170068027211,13393920,-23.2199546485000,SELECTED
bass,834,304.0885260770975,1,BASS_00752,304.1001360544218,13410816,11.6099773243000,SELECTED
bass,835,304.4600453514739,1,BASS_00753,304.44843537414965,13426176,-11.60997732425000,SELECTED
bass,836,304.8315646258503,1,BASS_00754,304.8315646258503,13443072,0E-13,SELECTED
bass,837,305.2030839002268,1,BASS_00755,305.1914739229025,13458944,-11.6099773243000,SELECTED
bass,838,305.57460317460317,0,,,,,EMPTY
bass,839,305.94612244897957,2,BASS_00757,305.93451247165535,13491712,-11.60997732422000,SELECTED
bass,840,306.2944217687075,1,BASS_00758,306.2828117913832,13507072,-11.6099773243000,SELECTED
bass,841,306.6659410430839,1,BASS_00759,306.65433106575966,13523456,-11.60997732424000,SELECTED
bass,842,307.03746031746033,1,BASS_00760,307.0142403628118,13539328,-23.21995464853000,SELECTED
bass,843,307.3857596371882,1,BASS_00761,307.3741496598639,13555200,-11.6099773243000,SELECTED
bass,844,307.7340589569161,1,BASS_00762,307.7340589569161,13571072,0E-13,SELECTED
bass,845,308.1055782312925,2,BASS_00764,308.11718820861677,13587968,11.60997732427000,SELECTED
bass,846,308.4538775510204,0,,,,,EMPTY
bass,847,308.8253968253968,1,BASS_00765,308.84861678004535,13620224,23.21995464855000,SELECTED
bass,848,309.19691609977326,2,BASS_00767,309.185306122449,13635072,-11.60997732426000,SELECTED
bass,849,309.5452154195011,0,,,,,EMPTY
bass,850,309.9167346938776,1,BASS_00768,309.92834467120184,13667840,11.60997732424000,SELECTED
bass,851,310.28825396825397,0,,,,,EMPTY
bass,852,310.65977324263037,2,BASS_00770,310.6481632653061,13699584,-11.60997732427000,SELECTED
bass,853,311.0312925170068,1,BASS_00771,311.01968253968255,13715968,-11.60997732425000,SELECTED
