quarter_id,quarter_timestamp,global_winner_id,global_state,BASS_candidate_N,BASS_id,BASS_timestamp,BASS_state,BASS_offset_ms,BASS_old_role,BASS_tie_ids,DRUM_candidate_N,DRUM_id,DRUM_timestamp,DRUM_state,DRUM_offset_ms,DRUM_old_role,DRUM_tie_ids,status,distinct_candidate_combination_exists,BASS_DRUM_PAIR,DRUM_MINUS_BASS_MS
600,217.47809523809525,F_MIX_01081,SELECTED,0,,,,,,[],1,F_MIX_01081,217.40843537414966,DRUM_SUPPORTED,-69.65986394559000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
601,217.82639455782314,F_MIX_01082,SELECTED,0,,,,,,[],2,F_MIX_01082,217.7799546485261,DRUM_SUPPORTED,-46.43990929704000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
602,218.19791383219956,F_MIX_01085,SELECTED,0,,,,,,[],3,F_MIX_01085,218.1863038548753,DRUM_SUPPORTED,-11.60997732426000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
603,218.54621315192745,F_MIX_01087,SELECTED,0,,,,,,[],2,F_MIX_01087,218.51138321995464,DRUM_SUPPORTED,-34.82993197281000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
604,218.91773242630384,F_MIX_01091,SELECTED,0,,,,,,[],3,F_MIX_01091,218.94095238095238,DRUM_SUPPORTED,23.21995464854000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
605,219.28925170068027,F_MIX_01092,SELECTED,0,,,,,,[],1,F_MIX_01092,219.19637188208617,DRUM_SUPPORTED,-92.87981859410000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
606,219.6607709750567,F_MIX_01095,SELECTED,0,,,,,,[],4,F_MIX_01095,219.6839909297052,DRUM_SUPPORTED,23.2199546485000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
607,220.05551020408163,F_MIX_01098,SELECTED,0,,,,,,[],2,F_MIX_01098,219.9974603174603,DRUM_SUPPORTED,-58.04988662133000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
608,220.45024943310656,F_MIX_01100,SELECTED,0,,,,,,[],1,F_MIX_01100,220.380589569161,DRUM_SUPPORTED,-69.65986394556000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
609,220.821768707483,F_MIX_01101,SELECTED,0,,,,,,[],1,F_MIX_01101,220.86820861678004,DRUM_SUPPORTED,46.43990929704000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
610,221.1932879818594,F_MIX_01102,SELECTED,0,,,,,,[],1,F_MIX_01102,221.262947845805,DRUM_SUPPORTED,69.6598639456000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
611,221.56480725623584,F_MIX_01103,SELECTED,1,F_MIX_01104,221.6344671201814,BASS_AND_DRUM_SUPPORTED,69.65986394556000,CONTEXT,[],2,F_MIX_01103,221.5183673469388,DRUM_SUPPORTED,-46.43990929704000,PRIMARY,[],DISTINCT_PAIR,True,RESOLVED_OBSERVABLE,-116.0997732426000
612,221.95954648526077,F_MIX_01106,SELECTED,1,F_MIX_01106,221.98276643990928,BASS_AND_DRUM_SUPPORTED,23.21995464851000,PRIMARY,[],1,F_MIX_01106,221.98276643990928,BASS_AND_DRUM_SUPPORTED,23.21995464851000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
613,222.3310657596372,F_MIX_01108,SELECTED,1,F_MIX_01108,222.37750566893425,BASS_AND_DRUM_SUPPORTED,46.43990929705000,PRIMARY,[],1,F_MIX_01108,222.37750566893425,BASS_AND_DRUM_SUPPORTED,46.43990929705000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
614,222.7025850340136,F_MIX_01109,SELECTED,1,F_MIX_01109,222.74902494331064,BASS_AND_DRUM_SUPPORTED,46.43990929704000,PRIMARY,[],1,F_MIX_01109,222.74902494331064,BASS_AND_DRUM_SUPPORTED,46.43990929704000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
615,223.07410430839002,F_MIX_01111,SELECTED,0,,,,,,[],2,F_MIX_01111,223.1089342403628,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
616,223.4224036281179,F_MIX_01112,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
617,223.79392290249433,F_MIX_01113,SELECTED,0,,,,,,[],1,F_MIX_01113,223.72426303854874,DRUM_SUPPORTED,-69.65986394559000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
618,224.14222222222222,F_MIX_01114,SELECTED,1,F_MIX_01114,224.16544217687076,BASS_AND_DRUM_SUPPORTED,23.21995464854000,PRIMARY,[],1,F_MIX_01114,224.16544217687076,BASS_AND_DRUM_SUPPORTED,23.21995464854000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
619,224.51374149659864,F_MIX_01116,SELECTED,1,F_MIX_01116,224.53696145124715,BASS_AND_DRUM_SUPPORTED,23.21995464851000,PRIMARY,[],2,F_MIX_01116,224.53696145124715,BASS_AND_DRUM_SUPPORTED,23.21995464851000,PRIMARY,[],SHARED_DUAL_MARKER,True,UNRESOLVED,
620,224.86204081632653,F_MIX_01117,SELECTED,1,F_MIX_01118,224.90848072562358,BASS_AND_DRUM_SUPPORTED,46.43990929705000,CONTEXT,[],1,F_MIX_01118,224.90848072562358,BASS_AND_DRUM_SUPPORTED,46.43990929705000,CONTEXT,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
621,225.23356009070295,F_MIX_01120,SELECTED,0,,,,,,[],1,F_MIX_01120,225.25678004535146,DRUM_SUPPORTED,23.21995464851000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
622,225.58185941043084,F_MIX_01121,SELECTED,0,,,,,,[],1,F_MIX_01121,225.61668934240362,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
623,225.93015873015872,F_MIX_01122,SELECTED,0,,,,,,[],2,F_MIX_01122,225.8721088435374,DRUM_SUPPORTED,-58.04988662132000,PRIMARY,"[""F_MIX_01122"", ""F_MIX_01123""]",DRUM_ONLY,False,UNRESOLVED,
624,226.2784580498866,F_MIX_01124,SELECTED,0,,,,,,[],2,F_MIX_01124,226.23201814058956,DRUM_SUPPORTED,-46.43990929704000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
625,226.64997732426303,F_MIX_01126,SELECTED,0,,,,,,[],1,F_MIX_01126,226.61514739229025,DRUM_SUPPORTED,-34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
626,226.99827664399092,F_MIX_01127,SELECTED,0,,,,,,[],2,F_MIX_01127,226.96344671201814,DRUM_SUPPORTED,-34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
627,227.34657596371883,F_MIX_01129,SELECTED,0,,,,,,[],2,F_MIX_01129,227.31174603174603,DRUM_SUPPORTED,-34.82993197280000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
628,227.71809523809523,F_MIX_01131,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
629,228.06639455782312,F_MIX_01132,SELECTED,0,,,,,,[],1,F_MIX_01132,227.99673469387756,DRUM_SUPPORTED,-69.65986394556000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
630,228.43791383219954,F_MIX_01133,SELECTED,0,,,,,,[],1,F_MIX_01133,228.37986394557822,DRUM_SUPPORTED,-58.04988662132000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
631,228.80943310657597,F_MIX_01134,SELECTED,0,,,,,,[],2,F_MIX_01134,228.76299319727892,DRUM_SUPPORTED,-46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
632,229.1809523809524,F_MIX_01136,SELECTED,0,,,,,,[],3,F_MIX_01136,229.13451247165534,DRUM_SUPPORTED,-46.43990929706000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
633,229.5524716553288,F_MIX_01140,SELECTED,0,,,,,,[],3,F_MIX_01140,229.59891156462584,DRUM_SUPPORTED,46.43990929704000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
634,229.9239909297052,F_MIX_01143,SELECTED,0,,,,,,[],2,F_MIX_01143,229.94721088435375,DRUM_SUPPORTED,23.21995464855000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
635,230.31873015873015,NONE,EMPTY,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
636,230.69024943310657,NONE,EMPTY,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
637,231.061768707483,F_MIX_01144,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
638,231.45650793650793,NONE,EMPTY,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
639,231.82802721088436,NONE,EMPTY,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
640,232.19954648526078,F_MIX_01146,SELECTED,0,,,,,,[],1,F_MIX_01146,232.21115646258502,DRUM_SUPPORTED,11.60997732424000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
641,232.57106575963718,F_MIX_01149,SELECTED,0,,,,,,[],1,F_MIX_01149,232.59428571428572,DRUM_SUPPORTED,23.21995464854000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
642,232.9425850340136,F_MIX_01150,SELECTED,0,,,,,,[],1,F_MIX_01150,232.96580498866214,DRUM_SUPPORTED,23.21995464854000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
643,233.33732426303854,F_MIX_01152,SELECTED,0,,,,,,[],1,F_MIX_01152,233.33732426303854,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
644,233.70884353741496,F_MIX_01154,SELECTED,0,,,,,,[],1,F_MIX_01154,233.74367346938774,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
645,234.0803628117914,F_MIX_01156,SELECTED,1,F_MIX_01156,234.09197278911566,BASS_AND_DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],1,F_MIX_01156,234.09197278911566,BASS_AND_DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
646,234.4518820861678,F_MIX_01158,SELECTED,0,,,,,,[],1,F_MIX_01158,234.4867120181406,DRUM_SUPPORTED,34.8299319728000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
647,234.8234013605442,F_MIX_01160,SELECTED,1,F_MIX_01160,234.85823129251702,BASS_AND_DRUM_SUPPORTED,34.82993197282000,PRIMARY,[],1,F_MIX_01160,234.85823129251702,BASS_AND_DRUM_SUPPORTED,34.82993197282000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
648,235.19492063492063,F_MIX_01162,SELECTED,0,,,,,,[],1,F_MIX_01162,235.22975056689341,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
649,235.56643990929706,F_MIX_01164,SELECTED,0,,,,,,[],1,F_MIX_01164,235.58965986394557,DRUM_SUPPORTED,23.21995464851000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
650,235.961179138322,F_MIX_01166,SELECTED,0,,,,,,[],1,F_MIX_01166,235.98439909297053,DRUM_SUPPORTED,23.21995464853000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
651,236.33269841269842,F_MIX_01168,SELECTED,0,,,,,,[],2,F_MIX_01168,236.3443083900227,DRUM_SUPPORTED,11.60997732428000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
652,236.70421768707482,F_MIX_01169,SELECTED,0,,,,,,[],1,F_MIX_01169,236.72743764172336,DRUM_SUPPORTED,23.21995464854000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
653,237.07573696145124,F_MIX_01172,SELECTED,0,,,,,,[],1,F_MIX_01172,237.06412698412697,DRUM_SUPPORTED,-11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
654,237.44725623582767,F_MIX_01173,SELECTED,0,,,,,,[],1,F_MIX_01173,237.47047619047618,DRUM_SUPPORTED,23.21995464851000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
655,237.8187755102041,F_MIX_01175,SELECTED,1,F_MIX_01175,237.83038548752833,BASS_AND_DRUM_SUPPORTED,11.60997732423000,PRIMARY,[],1,F_MIX_01175,237.83038548752833,BASS_AND_DRUM_SUPPORTED,11.60997732423000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
656,238.1902947845805,F_MIX_01176,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
657,238.5618140589569,F_MIX_01178,SELECTED,1,F_MIX_01178,238.57342403628118,BASS_AND_DRUM_SUPPORTED,11.60997732428000,PRIMARY,[],1,F_MIX_01178,238.57342403628118,BASS_AND_DRUM_SUPPORTED,11.60997732428000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
658,238.93333333333334,F_MIX_01179,SELECTED,0,,,,,,[],1,F_MIX_01179,238.96816326530612,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
659,239.32807256235827,F_MIX_01182,SELECTED,0,,,,,,[],2,F_MIX_01182,239.32807256235827,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
660,239.6995918367347,F_MIX_01184,SELECTED,0,,,,,,[],1,F_MIX_01184,239.71120181405897,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
661,240.07111111111112,F_MIX_01187,SELECTED,0,,,,,,[],1,F_MIX_01187,240.07111111111112,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
662,240.44263038548752,F_MIX_01189,SELECTED,0,,,,,,[],1,F_MIX_01189,240.47746031746033,DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
663,240.81414965986394,F_MIX_01191,SELECTED,0,,,,,,[],1,F_MIX_01191,240.84897959183672,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
664,241.18566893424037,F_MIX_01192,SELECTED,0,,,,,,[],1,F_MIX_01193,241.2437188208617,DRUM_SUPPORTED,58.04988662133000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
665,241.5571882086168,F_MIX_01195,SELECTED,1,F_MIX_01195,241.59201814058957,BASS_AND_DRUM_SUPPORTED,34.82993197277000,PRIMARY,[],1,F_MIX_01195,241.59201814058957,BASS_AND_DRUM_SUPPORTED,34.82993197277000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
666,241.9287074829932,F_MIX_01197,SELECTED,0,,,,,,[],1,F_MIX_01197,241.963537414966,DRUM_SUPPORTED,34.8299319728000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
667,242.30022675736961,F_MIX_01199,SELECTED,0,,,,,,[],1,F_MIX_01199,242.34666666666666,DRUM_SUPPORTED,46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
668,242.69496598639455,F_MIX_01202,SELECTED,0,,,,,,[],1,F_MIX_01202,242.7181859410431,DRUM_SUPPORTED,23.21995464855000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
669,243.06648526077097,F_MIX_01203,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
670,243.4380045351474,F_MIX_01205,SELECTED,0,,,,,,[],1,F_MIX_01205,243.47283446712018,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
671,243.8095238095238,F_MIX_01207,SELECTED,0,,,,,,[],2,F_MIX_01207,243.85596371882087,DRUM_SUPPORTED,46.43990929707000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
672,244.18104308390022,F_MIX_01208,SELECTED,0,,,,,,[],1,F_MIX_01208,244.21587301587303,DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
673,244.55256235827665,F_MIX_01209,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
674,244.92408163265307,F_MIX_01210,SELECTED,0,,,,,,[],1,F_MIX_01210,244.99374149659863,DRUM_SUPPORTED,69.65986394556000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
675,245.318820861678,F_MIX_01212,SELECTED,0,,,,,,[],1,F_MIX_01212,245.3536507936508,DRUM_SUPPORTED,34.8299319728000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
676,245.69034013605443,F_MIX_01214,SELECTED,0,,,,,,[],1,F_MIX_01214,245.73678004535148,DRUM_SUPPORTED,46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
677,246.06185941043083,F_MIX_01216,SELECTED,1,F_MIX_01216,246.11990929705215,BASS_AND_DRUM_SUPPORTED,58.04988662132000,PRIMARY,[],2,F_MIX_01216,246.11990929705215,BASS_AND_DRUM_SUPPORTED,58.04988662132000,PRIMARY,[],SHARED_DUAL_MARKER,True,UNRESOLVED,
678,246.43337868480725,F_MIX_01218,SELECTED,0,,,,,,[],3,F_MIX_01218,246.50303854875284,DRUM_SUPPORTED,69.65986394559000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
679,246.80489795918368,F_MIX_01221,SELECTED,1,F_MIX_01221,246.83972789115646,BASS_AND_DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],1,F_MIX_01221,246.83972789115646,BASS_AND_DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
680,247.1996371882086,F_MIX_01223,SELECTED,0,,,,,,[],1,F_MIX_01223,247.2344671201814,DRUM_SUPPORTED,34.8299319728000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
681,247.57115646258504,F_MIX_01225,SELECTED,1,F_MIX_01225,247.5827664399093,BASS_AND_DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],2,F_MIX_01225,247.5827664399093,BASS_AND_DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],SHARED_DUAL_MARKER,True,UNRESOLVED,
682,247.94267573696146,F_MIX_01226,SELECTED,0,,,,,,[],1,F_MIX_01226,247.9891156462585,DRUM_SUPPORTED,46.43990929704000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
683,248.31419501133786,F_MIX_01229,SELECTED,1,F_MIX_01229,248.3606349206349,BASS_AND_DRUM_SUPPORTED,46.43990929704000,PRIMARY,[],3,F_MIX_01229,248.3606349206349,BASS_AND_DRUM_SUPPORTED,46.43990929704000,PRIMARY,[],SHARED_DUAL_MARKER,True,UNRESOLVED,
684,248.68571428571428,F_MIX_01231,SELECTED,0,,,,,,[],1,F_MIX_01231,248.7437641723356,DRUM_SUPPORTED,58.04988662132000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
685,249.0572335600907,F_MIX_01233,SELECTED,1,F_MIX_01234,249.11528344671203,BASS_AND_DRUM_SUPPORTED,58.04988662133000,CONTEXT,[],2,F_MIX_01233,248.9991836734694,DRUM_SUPPORTED,-58.0498866213000,PRIMARY,[],DISTINCT_PAIR,True,RESOLVED_OBSERVABLE,-116.09977324263000
686,249.42875283446713,F_MIX_01237,SELECTED,1,F_MIX_01237,249.48680272108842,BASS_AND_DRUM_SUPPORTED,58.04988662129000,PRIMARY,[],2,F_MIX_01237,249.48680272108842,BASS_AND_DRUM_SUPPORTED,58.04988662129000,PRIMARY,[],SHARED_DUAL_MARKER,True,UNRESOLVED,
687,249.82349206349207,F_MIX_01239,SELECTED,0,,,,,,[],2,F_MIX_01239,249.83510204081634,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
688,250.1950113378685,F_MIX_01240,SELECTED,0,,,,,,[],1,F_MIX_01240,250.20662131519273,DRUM_SUPPORTED,11.60997732423000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
689,250.5665306122449,F_MIX_01242,SELECTED,0,,,,,,[],1,F_MIX_01242,250.57814058956916,DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
690,250.93804988662131,F_MIX_01244,SELECTED,0,,,,,,[],1,F_MIX_01244,250.9728798185941,DRUM_SUPPORTED,34.82993197279000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
691,251.30956916099774,F_MIX_01246,SELECTED,0,,,,,,[],2,F_MIX_01246,251.33278911564625,DRUM_SUPPORTED,23.21995464851000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
692,251.68108843537414,F_MIX_01248,SELECTED,0,,,,,,[],1,F_MIX_01248,251.71591836734694,DRUM_SUPPORTED,34.82993197280000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
693,252.05260770975056,F_MIX_01251,SELECTED,1,F_MIX_01251,252.08743764172337,BASS_AND_DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],2,F_MIX_01251,252.08743764172337,BASS_AND_DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],SHARED_DUAL_MARKER,True,UNRESOLVED,
694,252.42412698412699,F_MIX_01253,SELECTED,0,,,,,,[],2,F_MIX_01253,252.45895691609977,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
695,252.7956462585034,F_MIX_01255,SELECTED,0,,,,,,[],1,F_MIX_01255,252.81886621315192,DRUM_SUPPORTED,23.21995464852000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
696,253.1671655328798,F_MIX_01257,SELECTED,0,,,,,,[],2,F_MIX_01257,253.20199546485262,DRUM_SUPPORTED,34.82993197282000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
697,253.56190476190477,F_MIX_01258,SELECTED,0,,,,,,[],1,F_MIX_01258,253.56190476190477,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
698,253.93342403628117,F_MIX_01259,SELECTED,0,,,,,,[],1,F_MIX_01259,253.9566439909297,DRUM_SUPPORTED,23.21995464853000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
699,254.3049433106576,F_MIX_01261,SELECTED,0,,,,,,[],2,F_MIX_01261,254.33977324263037,DRUM_SUPPORTED,34.82993197277000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
700,254.69968253968253,F_MIX_01263,SELECTED,0,,,,,,[],1,F_MIX_01263,254.69968253968253,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
701,255.0944217687075,F_MIX_01264,SELECTED,0,,,,,,[],1,F_MIX_01264,254.98993197278912,DRUM_SUPPORTED,-104.48979591838000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
702,255.4659410430839,F_MIX_01266,SELECTED,0,,,,,,[],2,F_MIX_01266,255.4659410430839,DRUM_SUPPORTED,0E-13,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
703,255.86068027210885,F_MIX_01268,SELECTED,0,,,,,,[],1,F_MIX_01268,255.8374603174603,DRUM_SUPPORTED,-23.21995464855000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
704,256.2321995464853,F_MIX_01270,SELECTED,0,,,,,,[],2,F_MIX_01270,256.24380952380955,DRUM_SUPPORTED,11.60997732425000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
705,256.6037188208617,F_MIX_01271,SELECTED,0,,,,,,[],2,F_MIX_01271,256.5921088435374,DRUM_SUPPORTED,-11.6099773243000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
706,256.97523809523807,F_MIX_01274,SELECTED,0,,,,,,[],1,F_MIX_01274,256.97523809523807,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
707,257.3467573696145,F_MIX_01275,SELECTED,0,,,,,,[],2,F_MIX_01275,257.3583673469388,DRUM_SUPPORTED,11.6099773243000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
708,257.7182766439909,F_MIX_01277,SELECTED,0,,,,,,[],1,F_MIX_01277,257.7298866213152,DRUM_SUPPORTED,11.6099773243000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
709,258.0897959183674,F_MIX_01279,SELECTED,0,,,,,,[],1,F_MIX_01278,258.02013605442176,DRUM_SUPPORTED,-69.65986394564000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
710,258.46131519274377,F_MIX_01280,SELECTED,0,,,,,,[],2,F_MIX_01280,258.4497052154195,DRUM_SUPPORTED,-11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
711,258.83283446712016,F_MIX_01283,SELECTED,0,,,,,,[],1,F_MIX_01283,258.83283446712016,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
712,259.2043537414966,F_MIX_01285,SELECTED,0,,,,,,[],1,F_MIX_01285,259.2043537414966,DRUM_SUPPORTED,0E-13,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
713,259.575873015873,F_MIX_01287,SELECTED,0,,,,,,[],2,F_MIX_01287,259.575873015873,DRUM_SUPPORTED,0E-12,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
714,259.9473922902494,F_MIX_01290,SELECTED,0,,,,,,[],2,F_MIX_01290,259.9473922902494,DRUM_SUPPORTED,0E-13,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
715,260.31891156462586,F_MIX_01292,SELECTED,0,,,,,,[],1,F_MIX_01292,260.3073015873016,DRUM_SUPPORTED,-11.60997732426000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
716,260.69043083900226,F_MIX_01294,SELECTED,0,,,,,,[],1,F_MIX_01294,260.678820861678,DRUM_SUPPORTED,-11.60997732426000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
717,261.06195011337866,F_MIX_01296,SELECTED,0,,,,,,[],3,F_MIX_01296,261.05034013605444,DRUM_SUPPORTED,-11.60997732422000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
718,261.41024943310657,F_MIX_01298,SELECTED,0,,,,,,[],1,F_MIX_01298,261.41024943310657,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
719,261.78176870748297,F_MIX_01300,SELECTED,0,,,,,,[],1,F_MIX_01300,261.77015873015876,DRUM_SUPPORTED,-11.60997732421000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
720,262.1532879818594,F_MIX_01302,SELECTED,0,,,,,,[],1,F_MIX_01302,262.04879818594105,DRUM_SUPPORTED,-104.48979591835000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
721,262.5015873015873,F_MIX_01305,SELECTED,0,,,,,,[],1,F_MIX_01305,262.51319727891155,DRUM_SUPPORTED,11.60997732425000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
722,262.87310657596373,F_MIX_01307,SELECTED,0,,,,,,[],1,F_MIX_01307,262.884716553288,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
723,263.2214058956916,F_MIX_01308,SELECTED,0,,,,,,[],1,F_MIX_01308,263.15174603174603,DRUM_SUPPORTED,-69.65986394557000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
