quarter_id,quarter_timestamp,stored_BPM,LEFT_BOUNDARY,RIGHT_BOUNDARY,LEFT_CLOSED,RIGHT_CLOSED,native_candidate_N,context_N,quarter_state
864,315.09478458049887,172.26562499998857,314.90902494331067,315.268934240362835,False,True,2,1,SELECTED
865,315.4430839002268,161.49902343750904,315.268934240362835,315.6288435374150,False,True,1,0,SELECTED
866,315.8146031746032,161.49902343750904,315.6288435374150,316.0003628117914,False,True,1,0,SELECTED
867,316.1861224489796,161.49902343748434,316.0003628117914,316.3718820861678,False,True,2,1,SELECTED
868,316.557641723356,172.26562500001668,316.3718820861678,316.73179138321995,False,True,1,0,SELECTED
869,316.9059410430839,161.49902343748434,316.73179138321995,317.09170068027212,False,True,1,0,SELECTED
870,317.27746031746034,161.49902343750904,317.09170068027212,317.463219954648535,False,True,1,0,SELECTED
871,317.64897959183673,161.49902343750904,317.463219954648535,317.83473922902493,False,True,1,0,SELECTED
872,318.02049886621313,172.26562499998857,317.83473922902493,318.19464852607709,False,True,2,1,SELECTED
873,318.36879818594105,161.49902343750904,318.19464852607709,318.554557823129245,False,True,2,1,SELECTED
874,318.74031746031744,161.49902343748434,318.554557823129245,318.92607709750567,False,True,1,0,SELECTED
875,319.1118367346939,172.26562500001668,318.92607709750567,319.285986394557825,False,True,3,2,SELECTED
876,319.46013605442175,161.49902343748434,319.285986394557825,319.645895691609975,False,True,1,0,SELECTED
877,319.8316553287982,161.49902343750904,319.645895691609975,320.0174149659864,False,True,1,0,SELECTED
878,320.2031746031746,161.49902343750904,320.0174149659864,320.3889342403628,False,True,2,1,SELECTED
879,320.574693877551,161.49902343748434,320.3889342403628,320.760453514739225,False,True,1,0,SELECTED
880,320.94621315192745,172.26562500001668,320.760453514739225,321.120362811791375,False,True,1,0,SELECTED
881,321.2945124716553,161.49902343748434,321.120362811791375,321.48027210884353,False,True,1,0,SELECTED
882,321.66603174603176,161.49902343750904,321.48027210884353,321.85179138321996,False,True,1,0,SELECTED
883,322.03755102040816,161.49902343750904,321.85179138321996,322.22331065759636,False,True,1,0,SELECTED
884,322.40907029478456,161.49902343748434,322.22331065759636,322.59482993197278,False,True,2,1,SELECTED
885,322.780589569161,161.49902343750904,322.59482993197278,322.9663492063492,False,True,1,0,SELECTED
886,323.1521088435374,161.49902343748434,322.9663492063492,323.33786848072563,False,True,1,0,SELECTED
887,323.52362811791386,172.26562500001668,323.33786848072563,323.69777777777778,False,True,1,0,SELECTED
888,323.8719274376417,161.49902343750904,323.69777777777778,324.0576870748299,False,True,2,1,SELECTED
889,324.2434467120181,161.49902343748434,324.0576870748299,324.429206349206335,False,True,2,1,SELECTED
890,324.61496598639457,172.26562500001668,324.429206349206335,324.789115646258485,False,True,1,0,SELECTED
891,324.9632653061224,172.26562499998857,324.789115646258485,325.13741496598637,False,True,2,1,SELECTED
892,325.31156462585034,161.49902343750904,325.13741496598637,325.497324263038535,False,True,1,0,SELECTED
893,325.68308390022673,172.26562499998857,325.497324263038535,325.85723356009069,False,True,1,0,SELECTED
894,326.03138321995465,172.26562499998857,325.85723356009069,326.205532879818605,False,True,2,1,SELECTED
895,326.37968253968256,161.49902343750904,326.205532879818605,326.56544217687076,False,True,1,0,SELECTED
896,326.75120181405896,172.26562499998857,326.56544217687076,326.92535147392293,False,True,2,1,SELECTED
897,327.0995011337869,161.49902343750904,326.92535147392293,327.285260770975085,False,True,1,0,SELECTED
898,327.47102040816327,161.49902343750904,327.285260770975085,327.65678004535147,False,True,2,1,SELECTED
899,327.84253968253967,161.49902343748434,327.65678004535147,328.028299319727885,False,True,1,0,SELECTED
900,328.2140589569161,172.26562500001668,328.028299319727885,328.38820861678005,False,True,2,1,SELECTED
901,328.562358276644,151.99908088235597,328.38820861678005,328.75972789115645,False,True,1,0,SELECTED
902,328.9570975056689,151.99908088233408,328.75972789115645,329.1544671201814,False,True,1,0,SELECTED
903,329.3518367346939,161.49902343750904,329.1544671201814,329.5375963718821,False,True,1,0,SELECTED
904,329.7233560090703,172.26562500001668,329.5375963718821,330,False,False,2,1,SELECTED
