stem,full_mix_id,stem_id,full_mix_state,full_mix_sample,stem_sample,FM_MINUS_STEM_ms
drums,F_MIX_00013,DRUMS_00007,UNKNOWN,130560,130560,0.0
drums,F_MIX_00015,DRUMS_00008,DRUM_SUPPORTED,135680,135168,11.609977324263038
drums,F_MIX_00017,DRUMS_00009,DRUM_SUPPORTED,151552,151552,0.0
drums,F_MIX_00018,DRUMS_00010,DRUM_SUPPORTED,162816,162816,0.0
drums,F_MIX_00019,DRUMS_00011,DRUM_SUPPORTED,167424,167424,0.0
drums,F_MIX_00021,DRUMS_00012,DRUM_SUPPORTED,184832,184320,11.609977324263038
drums,F_MIX_00022,DRUMS_00013,DRUM_SUPPORTED,193536,193536,0.0
drums,F_MIX_00023,DRUMS_00014,BASS_AND_DRUM_SUPPORTED,199168,199680,-11.609977324263038
drums,F_MIX_00025,DRUMS_00015,DRUM_SUPPORTED,216064,215552,11.609977324263038
drums,F_MIX_00026,DRUMS_00016,BASS_SUPPORTED,227328,227328,0.0
drums,F_MIX_00027,DRUMS_00017,DRUM_SUPPORTED,231936,231936,0.0
drums,F_MIX_00028,DRUMS_00018,DRUM_SUPPORTED,243712,243200,11.609977324263038
drums,F_MIX_00029,DRUMS_00019,BASS_AND_DRUM_SUPPORTED,248320,248320,0.0
drums,F_MIX_00030,DRUMS_00020,DRUM_SUPPORTED,259072,259072,0.0
drums,F_MIX_00032,DRUMS_00021,DRUM_SUPPORTED,273408,272896,11.609977324263038
drums,F_MIX_00034,DRUMS_00023,DRUM_SUPPORTED,279552,279552,0.0
drums,F_MIX_00035,DRUMS_00024,DRUM_SUPPORTED,290304,290304,0.0
drums,F_MIX_00036,DRUMS_00025,BASS_AND_DRUM_SUPPORTED,294912,294912,0.0
drums,F_MIX_00040,DRUMS_00028,DRUM_SUPPORTED,343552,343552,0.0
drums,F_MIX_00042,DRUMS_00029,DRUM_SUPPORTED,358912,358912,0.0
drums,F_MIX_00043,DRUMS_00030,DRUM_SUPPORTED,370176,369664,11.609977324263038
drums,F_MIX_00044,DRUMS_00031,BASS_AND_DRUM_SUPPORTED,375296,375296,0.0
drums,F_MIX_00046,DRUMS_00032,BASS_AND_DRUM_SUPPORTED,391168,390656,11.609977324263038
drums,F_MIX_00047,DRUMS_00033,BASS_AND_DRUM_SUPPORTED,406528,406016,11.609977324263038
drums,F_MIX_00048,DRUMS_00034,DRUM_SUPPORTED,419328,418816,11.609977324263038
drums,F_MIX_00050,DRUMS_00035,DRUM_SUPPORTED,435200,435712,-11.609977324263038
drums,F_MIX_00051,DRUMS_00036,DRUM_SUPPORTED,439808,439808,0.0
drums,F_MIX_00052,DRUMS_00037,DRUM_SUPPORTED,450560,450560,0.0
drums,F_MIX_00053,DRUMS_00038,BASS_AND_DRUM_SUPPORTED,456704,456704,0.0
drums,F_MIX_00054,DRUMS_00039,UNKNOWN,467968,468480,-11.609977324263038
drums,F_MIX_00055,DRUMS_00040,DRUM_SUPPORTED,472576,472576,0.0
drums,F_MIX_00059,DRUMS_00041,DRUM_SUPPORTED,500224,499712,11.609977324263038
drums,F_MIX_00061,DRUMS_00042,DRUM_SUPPORTED,515072,515072,0.0
drums,F_MIX_00062,DRUMS_00043,DRUM_SUPPORTED,517120,517120,0.0
drums,F_MIX_00064,DRUMS_00044,DRUM_SUPPORTED,521216,521216,0.0
drums,F_MIX_00065,DRUMS_00045,UNKNOWN,532480,532480,0.0
drums,F_MIX_00067,DRUMS_00047,BASS_AND_DRUM_SUPPORTED,552448,552960,-11.609977324263038
drums,F_MIX_00068,DRUMS_00048,DRUM_SUPPORTED,569344,569344,0.0
drums,F_MIX_00069,DRUMS_00049,BASS_AND_DRUM_SUPPORTED,580608,580608,0.0
drums,F_MIX_00070,DRUMS_00050,DRUM_SUPPORTED,584704,584704,0.0
drums,F_MIX_00072,DRUMS_00051,DRUM_SUPPORTED,596480,596480,0.0
drums,F_MIX_00073,DRUMS_00052,DRUM_SUPPORTED,601600,601600,0.0
drums,F_MIX_00074,DRUMS_00053,UNKNOWN,613376,613376,0.0
drums,F_MIX_00075,DRUMS_00054,BASS_AND_DRUM_SUPPORTED,617472,616960,11.609977324263038
drums,F_MIX_00076,DRUMS_00055,DRUM_SUPPORTED,633856,633344,11.609977324263038
drums,F_MIX_00077,DRUMS_00056,UNKNOWN,642048,642048,0.0
drums,F_MIX_00078,DRUMS_00058,DRUM_SUPPORTED,649728,650240,-11.609977324263038
drums,F_MIX_00082,DRUMS_00059,UNKNOWN,666112,665600,11.609977324263038
drums,F_MIX_00083,DRUMS_00061,BASS_AND_DRUM_SUPPORTED,681984,681984,0.0
drums,F_MIX_00085,DRUMS_00062,DRUM_SUPPORTED,697856,697344,11.609977324263038
drums,F_MIX_00086,DRUMS_00063,UNKNOWN,707584,707584,0.0
drums,F_MIX_00088,DRUMS_00064,DRUM_SUPPORTED,730112,729600,11.609977324263038
drums,F_MIX_00089,DRUMS_00065,UNKNOWN,742400,742912,-11.609977324263038
drums,F_MIX_00090,DRUMS_00066,BASS_AND_DRUM_SUPPORTED,747008,747008,0.0
drums,F_MIX_00091,DRUMS_00067,DRUM_SUPPORTED,762880,762880,0.0
drums,F_MIX_00093,DRUMS_00068,DRUM_SUPPORTED,774656,774656,0.0
drums,F_MIX_00094,DRUMS_00069,BASS_AND_DRUM_SUPPORTED,779264,778752,11.609977324263038
drums,F_MIX_00096,DRUMS_00070,DRUM_SUPPORTED,790528,790528,0.0
drums,F_MIX_00097,DRUMS_00071,DRUM_SUPPORTED,795648,795648,0.0
drums,F_MIX_00098,DRUMS_00072,UNKNOWN,806912,806912,0.0
drums,F_MIX_00100,DRUMS_00073,DRUM_SUPPORTED,811520,811008,11.609977324263038
drums,F_MIX_00102,DRUMS_00074,DRUM_SUPPORTED,828416,827904,11.609977324263038
drums,F_MIX_00103,DRUMS_00075,UNKNOWN,839680,839680,0.0
drums,F_MIX_00105,DRUMS_00076,DRUM_SUPPORTED,860160,859648,11.609977324263038
drums,F_MIX_00106,DRUMS_00077,BASS_SUPPORTED,870912,870912,0.0
drums,F_MIX_00108,DRUMS_00078,DRUM_SUPPORTED,876032,875520,11.609977324263038
drums,F_MIX_00110,DRUMS_00079,BASS_AND_DRUM_SUPPORTED,891392,891392,0.0
drums,F_MIX_00111,DRUMS_00080,DRUM_SUPPORTED,902656,902656,0.0
drums,F_MIX_00112,DRUMS_00081,DRUM_SUPPORTED,907776,907776,0.0
drums,F_MIX_00113,DRUMS_00082,DRUM_SUPPORTED,919040,919040,0.0
drums,F_MIX_00114,DRUMS_00083,DRUM_SUPPORTED,924160,924160,0.0
drums,F_MIX_00115,DRUMS_00084,UNKNOWN,935936,935936,0.0
drums,F_MIX_00116,DRUMS_00085,DRUM_SUPPORTED,939520,939520,0.0
drums,F_MIX_00117,DRUMS_00086,DRUM_SUPPORTED,950784,950272,11.609977324263038
drums,F_MIX_00118,DRUMS_00087,DRUM_SUPPORTED,967168,967168,0.0
drums,F_MIX_00119,DRUMS_00088,DRUM_SUPPORTED,971776,971776,0.0
drums,F_MIX_00120,DRUMS_00089,DRUM_SUPPORTED,982528,982016,11.609977324263038
drums,F_MIX_00121,DRUMS_00090,DRUM_SUPPORTED,988160,988160,0.0
drums,F_MIX_00122,DRUMS_00091,DRUM_SUPPORTED,998912,999424,-11.609977324263038
drums,F_MIX_00123,DRUMS_00092,DRUM_SUPPORTED,1005056,1004544,11.609977324263038
drums,F_MIX_00124,DRUMS_00093,UNKNOWN,1015808,1015296,11.609977324263038
drums,F_MIX_00125,DRUMS_00094,BASS_AND_DRUM_SUPPORTED,1019392,1019392,0.0
drums,F_MIX_00126,DRUMS_00096,DRUM_SUPPORTED,1031680,1032192,-11.609977324263038
drums,F_MIX_00127,DRUMS_00097,DRUM_SUPPORTED,1044992,1045504,-11.609977324263038
drums,F_MIX_00128,DRUMS_00098,UNKNOWN,1047552,1047552,0.0
drums,F_MIX_00129,DRUMS_00099,BASS_AND_DRUM_SUPPORTED,1051648,1051648,0.0
drums,F_MIX_00133,DRUMS_00102,DRUM_SUPPORTED,1084416,1084416,0.0
drums,F_MIX_00135,DRUMS_00103,BASS_AND_DRUM_SUPPORTED,1100288,1100288,0.0
drums,F_MIX_00137,DRUMS_00104,DRUM_SUPPORTED,1113088,1112576,11.609977324263038
drums,F_MIX_00139,DRUMS_00105,DRUM_SUPPORTED,1127936,1127424,11.609977324263038
drums,F_MIX_00140,DRUMS_00106,BASS_AND_DRUM_SUPPORTED,1132032,1132032,0.0
drums,F_MIX_00142,DRUMS_00107,DRUM_SUPPORTED,1148416,1147904,11.609977324263038
drums,F_MIX_00145,DRUMS_00108,DRUM_SUPPORTED,1164288,1164288,0.0
drums,F_MIX_00150,DRUMS_00111,BASS_AND_DRUM_SUPPORTED,1197056,1196544,11.609977324263038
drums,F_MIX_00156,DRUMS_00116,BASS_AND_DRUM_SUPPORTED,1261568,1261568,0.0
drums,F_MIX_00157,DRUMS_00117,BASS_AND_DRUM_SUPPORTED,1276416,1276416,0.0
drums,F_MIX_00158,DRUMS_00119,BASS_AND_DRUM_SUPPORTED,1292800,1292800,0.0
drums,F_MIX_00163,DRUMS_00121,DRUM_SUPPORTED,1339392,1339392,0.0
drums,F_MIX_00164,DRUMS_00122,UNKNOWN,1352704,1352704,0.0
drums,F_MIX_00165,DRUMS_00123,DRUM_SUPPORTED,1357312,1357312,0.0
drums,F_MIX_00167,DRUMS_00124,DRUM_SUPPORTED,1373184,1372672,11.609977324263038
drums,F_MIX_00168,DRUMS_00125,UNKNOWN,1385472,1385984,-11.609977324263038
drums,F_MIX_00169,DRUMS_00126,DRUM_SUPPORTED,1389568,1389568,0.0
drums,F_MIX_00170,DRUMS_00127,DRUM_SUPPORTED,1405440,1405440,0.0
drums,F_MIX_00173,DRUMS_00129,DRUM_SUPPORTED,1433088,1433088,0.0
drums,F_MIX_00174,DRUMS_00130,DRUM_SUPPORTED,1437696,1437696,0.0
drums,F_MIX_00175,DRUMS_00131,UNKNOWN,1447936,1447424,11.609977324263038
drums,F_MIX_00176,DRUMS_00132,UNKNOWN,1449984,1449984,0.0
drums,F_MIX_00178,DRUMS_00133,DRUM_SUPPORTED,1464320,1464320,0.0
drums,F_MIX_00179,DRUMS_00134,DRUM_SUPPORTED,1469440,1469440,0.0
drums,F_MIX_00181,DRUMS_00136,DRUM_SUPPORTED,1485312,1485312,0.0
drums,F_MIX_00182,DRUMS_00137,UNKNOWN,1497088,1496576,11.609977324263038
drums,F_MIX_00183,DRUMS_00138,DRUM_SUPPORTED,1502208,1501696,11.609977324263038
drums,F_MIX_00185,DRUMS_00139,UNKNOWN,1513472,1513472,0.0
drums,F_MIX_00186,DRUMS_00140,DRUM_SUPPORTED,1517056,1517056,0.0
drums,F_MIX_00187,DRUMS_00141,DRUM_SUPPORTED,1528320,1528320,0.0
drums,F_MIX_00188,DRUMS_00142,DRUM_SUPPORTED,1532928,1532928,0.0
drums,F_MIX_00189,DRUMS_00143,UNKNOWN,1544704,1544192,11.609977324263038
drums,F_MIX_00190,DRUMS_00144,DRUM_SUPPORTED,1550336,1550336,0.0
drums,F_MIX_00191,DRUMS_00145,DRUM_SUPPORTED,1565184,1564672,11.609977324263038
drums,F_MIX_00192,DRUMS_00146,DRUM_SUPPORTED,1576960,1576960,0.0
drums,F_MIX_00193,DRUMS_00147,DRUM_SUPPORTED,1581568,1581568,0.0
drums,F_MIX_00195,DRUMS_00148,DRUM_SUPPORTED,1597440,1597440,0.0
drums,F_MIX_00196,DRUMS_00149,DRUM_SUPPORTED,1613824,1613312,11.609977324263038
drums,F_MIX_00198,DRUMS_00150,DRUM_SUPPORTED,1629696,1629696,0.0
drums,F_MIX_00199,DRUMS_00152,DRUM_SUPPORTED,1645568,1645568,0.0
drums,F_MIX_00200,DRUMS_00153,DRUM_SUPPORTED,1662464,1661952,11.609977324263038
drums,F_MIX_00204,DRUMS_00154,DRUM_SUPPORTED,1678848,1678336,11.609977324263038
drums,F_MIX_00207,DRUMS_00155,DRUM_SUPPORTED,1695232,1694720,11.609977324263038
drums,F_MIX_00210,DRUMS_00156,DRUM_SUPPORTED,1727488,1727488,0.0
drums,F_MIX_00211,DRUMS_00157,UNKNOWN,1740288,1740288,0.0
drums,F_MIX_00212,DRUMS_00158,DRUM_SUPPORTED,1744384,1744384,0.0
drums,F_MIX_00214,DRUMS_00159,DRUM_SUPPORTED,1760768,1760768,0.0
drums,F_MIX_00216,DRUMS_00160,DRUM_SUPPORTED,1777152,1776640,11.609977324263038
drums,F_MIX_00218,DRUMS_00161,DRUM_SUPPORTED,1793536,1793536,0.0
drums,F_MIX_00220,DRUMS_00162,DRUM_SUPPORTED,1809408,1808896,11.609977324263038
drums,F_MIX_00221,DRUMS_00163,DRUM_SUPPORTED,1820672,1820672,0.0
drums,F_MIX_00222,DRUMS_00164,BASS_AND_DRUM_SUPPORTED,1825792,1825792,0.0
drums,F_MIX_00223,DRUMS_00165,DRUM_SUPPORTED,1836544,1836032,11.609977324263038
drums,F_MIX_00224,DRUMS_00166,BASS_AND_DRUM_SUPPORTED,1841152,1841152,0.0
drums,F_MIX_00225,DRUMS_00168,DRUM_SUPPORTED,1857024,1857024,0.0
drums,F_MIX_00226,DRUMS_00169,DRUM_SUPPORTED,1869312,1868800,11.609977324263038
drums,F_MIX_00228,DRUMS_00170,DRUM_SUPPORTED,1883648,1883648,0.0
drums,F_MIX_00229,DRUMS_00171,DRUM_SUPPORTED,1885696,1885696,0.0
drums,F_MIX_00230,DRUMS_00172,DRUM_SUPPORTED,1890304,1890304,0.0
drums,F_MIX_00234,DRUMS_00174,DRUM_SUPPORTED,1940480,1940480,0.0
drums,F_MIX_00236,DRUMS_00175,DRUM_SUPPORTED,1950208,1949696,11.609977324263038
drums,F_MIX_00238,DRUMS_00176,BASS_AND_DRUM_SUPPORTED,1970688,1970688,0.0
drums,F_MIX_00239,DRUMS_00177,DRUM_SUPPORTED,1972224,1972224,0.0
drums,F_MIX_00247,DRUMS_00178,UNKNOWN,2085888,2086400,-11.609977324263038
drums,F_MIX_00248,DRUMS_00179,DRUM_SUPPORTED,2091520,2091008,11.609977324263038
drums,F_MIX_00254,DRUMS_00181,DRUM_SUPPORTED,2140672,2140672,0.0
drums,F_MIX_00255,DRUMS_00182,DRUM_SUPPORTED,2156544,2156544,0.0
drums,F_MIX_00256,DRUMS_00183,DRUM_SUPPORTED,2169344,2169344,0.0
drums,F_MIX_00257,DRUMS_00184,DRUM_SUPPORTED,2173440,2173440,0.0
drums,F_MIX_00259,DRUMS_00185,DRUM_SUPPORTED,2189824,2189824,0.0
drums,F_MIX_00260,DRUMS_00186,DRUM_SUPPORTED,2205696,2205696,0.0
drums,F_MIX_00261,DRUMS_00187,DRUM_SUPPORTED,2222592,2222080,11.609977324263038
drums,F_MIX_00262,DRUMS_00188,DRUM_SUPPORTED,2238464,2238464,0.0
drums,F_MIX_00264,DRUMS_00189,DRUM_SUPPORTED,2254848,2254336,11.609977324263038
drums,F_MIX_00265,DRUMS_00190,UNKNOWN,2268672,2268672,0.0
drums,F_MIX_00266,DRUMS_00191,UNKNOWN,2282496,2282496,0.0
drums,F_MIX_00270,DRUMS_00193,DRUM_SUPPORTED,2304000,2303488,11.609977324263038
drums,F_MIX_00271,DRUMS_00194,DRUM_SUPPORTED,2316288,2316288,0.0
drums,F_MIX_00272,DRUMS_00195,DRUM_SUPPORTED,2320384,2320384,0.0
drums,F_MIX_00273,DRUMS_00196,UNKNOWN,2332672,2332672,0.0
drums,F_MIX_00274,DRUMS_00197,DRUM_SUPPORTED,2336256,2336256,0.0
drums,F_MIX_00275,DRUMS_00198,DRUM_SUPPORTED,2351616,2351616,0.0
drums,F_MIX_00276,DRUMS_00199,DRUM_SUPPORTED,2364416,2363904,11.609977324263038
drums,F_MIX_00277,DRUMS_00200,DRUM_SUPPORTED,2368000,2368000,0.0
drums,F_MIX_00279,DRUMS_00201,DRUM_SUPPORTED,2383872,2383872,0.0
drums,F_MIX_00280,DRUMS_00202,DRUM_SUPPORTED,2396672,2396672,0.0
drums,F_MIX_00281,DRUMS_00203,DRUM_SUPPORTED,2400256,2400256,0.0
drums,F_MIX_00283,DRUMS_00204,DRUM_SUPPORTED,2416128,2416128,0.0
drums,F_MIX_00284,DRUMS_00205,DRUM_SUPPORTED,2432000,2432000,0.0
drums,F_MIX_00285,DRUMS_00206,DRUM_SUPPORTED,2447872,2447872,0.0
drums,F_MIX_00287,DRUMS_00207,DRUM_SUPPORTED,2464256,2464256,0.0
drums,F_MIX_00289,DRUMS_00208,DRUM_SUPPORTED,2480128,2479616,11.609977324263038
drums,F_MIX_00290,DRUMS_00209,DRUM_SUPPORTED,2492928,2492928,0.0
drums,F_MIX_00291,DRUMS_00210,DRUM_SUPPORTED,2496512,2496512,0.0
drums,F_MIX_00292,DRUMS_00211,DRUM_SUPPORTED,2511872,2511872,0.0
drums,F_MIX_00293,DRUMS_00212,DRUM_SUPPORTED,2523648,2523136,11.609977324263038
drums,F_MIX_00295,DRUMS_00213,DRUM_SUPPORTED,2544128,2543616,11.609977324263038
drums,F_MIX_00296,DRUMS_00214,DRUM_SUPPORTED,2556416,2556416,0.0
drums,F_MIX_00299,DRUMS_00217,DRUM_SUPPORTED,2576384,2575872,11.609977324263038
drums,F_MIX_00300,DRUMS_00218,DRUM_SUPPORTED,2588672,2588672,0.0
drums,F_MIX_00301,DRUMS_00219,DRUM_SUPPORTED,2592768,2592768,0.0
drums,F_MIX_00302,DRUMS_00220,UNKNOWN,2604544,2604544,0.0
drums,F_MIX_00303,DRUMS_00221,DRUM_SUPPORTED,2608640,2608128,11.609977324263038
drums,F_MIX_00304,DRUMS_00222,UNKNOWN,2620928,2620928,0.0
drums,F_MIX_00305,DRUMS_00223,DRUM_SUPPORTED,2625024,2625024,0.0
drums,F_MIX_00306,DRUMS_00224,DRUM_SUPPORTED,2640896,2640384,11.609977324263038
drums,F_MIX_00309,DRUMS_00225,BASS_AND_DRUM_SUPPORTED,2656768,2656768,0.0
drums,F_MIX_00312,DRUMS_00226,BASS_AND_DRUM_SUPPORTED,2673152,2673152,0.0
drums,F_MIX_00316,DRUMS_00227,BASS_AND_DRUM_SUPPORTED,2705920,2705408,11.609977324263038
drums,F_MIX_00317,DRUMS_00228,DRUM_SUPPORTED,2717184,2716672,11.609977324263038
drums,F_MIX_00319,DRUMS_00230,BASS_AND_DRUM_SUPPORTED,2737152,2737152,0.0
drums,F_MIX_00321,DRUMS_00231,DRUM_SUPPORTED,2753536,2753024,11.609977324263038
drums,F_MIX_00323,DRUMS_00232,BASS_AND_DRUM_SUPPORTED,2769408,2769408,0.0
drums,F_MIX_00324,DRUMS_00234,BASS_AND_DRUM_SUPPORTED,2786304,2785792,11.609977324263038
drums,F_MIX_00325,DRUMS_00235,DRUM_SUPPORTED,2798592,2798592,0.0
drums,F_MIX_00326,DRUMS_00236,DRUM_SUPPORTED,2802176,2801664,11.609977324263038
drums,F_MIX_00327,DRUMS_00237,DRUM_SUPPORTED,2813952,2813952,0.0
drums,F_MIX_00328,DRUMS_00239,DRUM_SUPPORTED,2833408,2833408,0.0
drums,F_MIX_00329,DRUMS_00240,DRUM_SUPPORTED,2845184,2844672,11.609977324263038
drums,F_MIX_00330,DRUMS_00241,DRUM_SUPPORTED,2849792,2849792,0.0
drums,F_MIX_00332,DRUMS_00243,DRUM_SUPPORTED,2865664,2865152,11.609977324263038
drums,F_MIX_00333,DRUMS_00244,UNKNOWN,2876928,2876416,11.609977324263038
drums,F_MIX_00334,DRUMS_00245,DRUM_SUPPORTED,2881536,2881536,0.0
drums,F_MIX_00335,DRUMS_00246,DRUM_SUPPORTED,2897408,2896896,11.609977324263038
drums,F_MIX_00336,DRUMS_00247,UNKNOWN,2910208,2910208,0.0
drums,F_MIX_00337,DRUMS_00248,BASS_AND_DRUM_SUPPORTED,2913792,2913280,11.609977324263038
drums,F_MIX_00338,DRUMS_00249,BASS_AND_DRUM_SUPPORTED,2929152,2929152,0.0
drums,F_MIX_00339,DRUMS_00250,DRUM_SUPPORTED,2941440,2940928,11.609977324263038
drums,F_MIX_00340,DRUMS_00251,BASS_AND_DRUM_SUPPORTED,2945536,2945536,0.0
drums,F_MIX_00341,DRUMS_00252,BASS_AND_DRUM_SUPPORTED,2960384,2960384,0.0
drums,F_MIX_00342,DRUMS_00253,UNKNOWN,2973696,2973184,11.609977324263038
drums,F_MIX_00343,DRUMS_00254,DRUM_SUPPORTED,2976768,2977280,-11.609977324263038
drums,F_MIX_00347,DRUMS_00256,DRUM_SUPPORTED,3008000,3008512,-11.609977324263038
drums,F_MIX_00350,DRUMS_00257,BASS_AND_DRUM_SUPPORTED,3024896,3024384,11.609977324263038
drums,F_MIX_00351,DRUMS_00258,DRUM_SUPPORTED,3036160,3035648,11.609977324263038
drums,F_MIX_00353,DRUMS_00259,BASS_AND_DRUM_SUPPORTED,3056128,3056128,0.0
drums,F_MIX_00355,DRUMS_00260,DRUM_SUPPORTED,3071488,3071488,0.0
drums,F_MIX_00356,DRUMS_00261,UNKNOWN,3083776,3083776,0.0
drums,F_MIX_00357,DRUMS_00262,DRUM_SUPPORTED,3087872,3087872,0.0
drums,F_MIX_00358,DRUMS_00263,UNKNOWN,3100160,3100160,0.0
drums,F_MIX_00359,DRUMS_00264,DRUM_SUPPORTED,3103744,3103744,0.0
drums,F_MIX_00360,DRUMS_00265,DRUM_SUPPORTED,3115520,3115520,0.0
drums,F_MIX_00361,DRUMS_00266,DRUM_SUPPORTED,3120128,3120128,0.0
drums,F_MIX_00362,DRUMS_00267,DRUM_SUPPORTED,3130880,3130880,0.0
drums,F_MIX_00364,DRUMS_00268,UNKNOWN,3148800,3148800,0.0
drums,F_MIX_00366,DRUMS_00270,DRUM_SUPPORTED,3163136,3162624,11.609977324263038
drums,F_MIX_00367,DRUMS_00271,DRUM_SUPPORTED,3167232,3167232,0.0
drums,F_MIX_00369,DRUMS_00272,DRUM_SUPPORTED,3183616,3183104,11.609977324263038
drums,F_MIX_00370,DRUMS_00273,DRUM_SUPPORTED,3194880,3194368,11.609977324263038
drums,F_MIX_00371,DRUMS_00274,DRUM_SUPPORTED,3198976,3198976,0.0
drums,F_MIX_00372,DRUMS_00275,DRUM_SUPPORTED,3214848,3214336,11.609977324263038
drums,F_MIX_00373,DRUMS_00276,DRUM_SUPPORTED,3227648,3227648,0.0
drums,F_MIX_00375,DRUMS_00278,DRUM_SUPPORTED,3246080,3246080,0.0
drums,F_MIX_00376,DRUMS_00279,DRUM_SUPPORTED,3247616,3247616,0.0
drums,F_MIX_00377,DRUMS_00280,DRUM_SUPPORTED,3258368,3258368,0.0
drums,F_MIX_00378,DRUMS_00281,BASS_AND_DRUM_SUPPORTED,3278336,3277824,11.609977324263038
drums,F_MIX_00379,DRUMS_00282,DRUM_SUPPORTED,3291648,3291648,0.0
drums,F_MIX_00380,DRUMS_00283,BASS_AND_DRUM_SUPPORTED,3295232,3294720,11.609977324263038
drums,F_MIX_00382,DRUMS_00284,BASS_AND_DRUM_SUPPORTED,3311104,3310592,11.609977324263038
drums,F_MIX_00383,DRUMS_00285,DRUM_SUPPORTED,3322880,3322880,0.0
drums,F_MIX_00384,DRUMS_00286,BASS_AND_DRUM_SUPPORTED,3326464,3326464,0.0
drums,F_MIX_00385,DRUMS_00287,DRUM_SUPPORTED,3339264,3338752,11.609977324263038
drums,F_MIX_00386,DRUMS_00288,DRUM_SUPPORTED,3342848,3342848,0.0
drums,F_MIX_00387,DRUMS_00289,DRUM_SUPPORTED,3354624,3354624,0.0
drums,F_MIX_00388,DRUMS_00291,UNKNOWN,3370496,3370496,0.0
drums,F_MIX_00389,DRUMS_00292,DRUM_SUPPORTED,3374592,3374592,0.0
drums,F_MIX_00390,DRUMS_00293,DRUM_SUPPORTED,3385856,3385856,0.0
drums,F_MIX_00391,DRUMS_00295,DRUM_SUPPORTED,3401728,3401728,0.0
drums,F_MIX_00392,DRUMS_00296,DRUM_SUPPORTED,3405824,3405824,0.0
drums,F_MIX_00393,DRUMS_00297,DRUM_SUPPORTED,3417088,3417088,0.0
drums,F_MIX_00394,DRUMS_00298,UNKNOWN,3434496,3433984,11.609977324263038
drums,F_MIX_00395,DRUMS_00299,DRUM_SUPPORTED,3437568,3437568,0.0
drums,F_MIX_00396,DRUMS_00300,DRUM_SUPPORTED,3449344,3449344,0.0
drums,F_MIX_00397,DRUMS_00301,DRUM_SUPPORTED,3453440,3453440,0.0
drums,F_MIX_00398,DRUMS_00302,UNKNOWN,3465216,3465216,0.0
drums,F_MIX_00400,DRUMS_00304,DRUM_SUPPORTED,3481088,3481088,0.0
drums,F_MIX_00403,DRUMS_00306,DRUM_SUPPORTED,3501056,3501056,0.0
drums,F_MIX_00404,DRUMS_00307,DRUM_SUPPORTED,3511808,3511808,0.0
drums,F_MIX_00405,DRUMS_00308,DRUM_SUPPORTED,3516928,3516928,0.0
drums,F_MIX_00406,DRUMS_00309,DRUM_SUPPORTED,3528192,3528192,0.0
drums,F_MIX_00407,DRUMS_00310,DRUM_SUPPORTED,3532288,3532288,0.0
drums,F_MIX_00408,DRUMS_00311,DRUM_SUPPORTED,3543552,3543552,0.0
drums,F_MIX_00410,DRUMS_00313,BASS_AND_DRUM_SUPPORTED,3564544,3564544,0.0
drums,F_MIX_00411,DRUMS_00314,DRUM_SUPPORTED,3575808,3575808,0.0
drums,F_MIX_00412,DRUMS_00315,DRUM_SUPPORTED,3581440,3581440,0.0
drums,F_MIX_00414,DRUMS_00316,DRUM_SUPPORTED,3596288,3595776,11.609977324263038
drums,F_MIX_00415,DRUMS_00317,UNKNOWN,3608064,3608064,0.0
drums,F_MIX_00416,DRUMS_00318,BASS_AND_DRUM_SUPPORTED,3612160,3612160,0.0
drums,F_MIX_00417,DRUMS_00319,UNKNOWN,3624448,3623936,11.609977324263038
drums,F_MIX_00418,DRUMS_00320,DRUM_SUPPORTED,3627520,3627520,0.0
drums,F_MIX_00419,DRUMS_00321,DRUM_SUPPORTED,3643904,3643392,11.609977324263038
drums,F_MIX_00420,DRUMS_00323,UNKNOWN,3660288,3660288,0.0
drums,F_MIX_00421,DRUMS_00324,DRUM_SUPPORTED,3675648,3675648,0.0
drums,F_MIX_00422,DRUMS_00325,DRUM_SUPPORTED,3692032,3692032,0.0
drums,F_MIX_00423,DRUMS_00326,BASS_AND_DRUM_SUPPORTED,3708416,3708416,0.0
drums,F_MIX_00424,DRUMS_00327,BASS_AND_DRUM_SUPPORTED,3724288,3724288,0.0
drums,F_MIX_00426,DRUMS_00328,BASS_AND_DRUM_SUPPORTED,3740672,3740672,0.0
drums,F_MIX_00428,DRUMS_00329,BASS_AND_DRUM_SUPPORTED,3756544,3756032,11.609977324263038
drums,F_MIX_00429,DRUMS_00330,DRUM_SUPPORTED,3768832,3768832,0.0
drums,F_MIX_00430,DRUMS_00331,BASS_AND_DRUM_SUPPORTED,3771904,3772416,-11.609977324263038
drums,F_MIX_00431,DRUMS_00332,DRUM_SUPPORTED,3784704,3784192,11.609977324263038
drums,F_MIX_00432,DRUMS_00333,BASS_AND_DRUM_SUPPORTED,3788288,3788288,0.0
drums,F_MIX_00433,DRUMS_00334,UNKNOWN,3800576,3800064,11.609977324263038
drums,F_MIX_00434,DRUMS_00335,BASS_AND_DRUM_SUPPORTED,3803648,3803648,0.0
drums,F_MIX_00436,DRUMS_00336,BASS_AND_DRUM_SUPPORTED,3819520,3819520,0.0
drums,F_MIX_00438,DRUMS_00337,BASS_AND_DRUM_SUPPORTED,3835904,3835904,0.0
drums,F_MIX_00441,DRUMS_00338,DRUM_SUPPORTED,3851776,3851264,11.609977324263038
drums,F_MIX_00442,DRUMS_00339,DRUM_SUPPORTED,3863040,3863040,0.0
