episode_id,BP_member_id,query_id,pitch_name,midi_pitch,f0_hz,BP_onset_s,BP_offset_s,window_start_s,window_end_s,target_frequency_bandwidth_ENBW_hz,supporting_harmonics_observed,supporting_harmonics_with_same_rise,target_onset_status,target_onset_candidates_s,selected_clear_onset_s,selected_minus_BP_ms,target_observation,harmonic_observations,ambiguity_notes,episode_status
HF008,BP_0011,HF008_BP_0011_35,B1,35,61.7354126570155,49.65816870748299,49.91358820861678,49.508168707482994,49.80816870748299,23.145556333100068,2,2,TARGET_ONSET_CLEAR,[49.67809523809524],49.67809523809524,19.926530612245585,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [49.67809523809524], ""baseline"": 0.0004778667889274622, ""peak"": 0.0035395812804922488, ""low"": 0.0010902096872404195, ""high"": 0.002314895483866334, ""relative_power_proxy"": 0.09330334448152335, ""dynamic_ratio"": 7.407045985423229, ""incomplete_rise"": false, ""f0"": 61.7354126570155, ""kernel_samples"": 2859, ""support_ms"": 64.82993197278913, ""ENBW_hz"": 23.145556333100068, ""tuning_low_hz"": 60.49985223030184, ""tuning_high_hz"": 62.99620636136179, ""approx_first_null_halfwidth_hz"": 30.86074177746676}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [49.64916099773242], ""baseline"": 0.0004509961124871003, ""peak"": 0.017176365762799142, ""low"": 0.0037960700425495085, ""high"": 0.010486217902674323, ""relative_power_proxy"": 0.2517223524793932, ""dynamic_ratio"": 38.08539649727121, ""incomplete_rise"": false, ""f0"": 123.470825314031, ""kernel_samples"": 1429, ""support_ms"": 32.40362811791383, ""ENBW_hz"": 46.3235294117647, ""tuning_low_hz"": 120.99970446060368, ""tuning_high_hz"": 125.99241272272359, ""approx_first_null_halfwidth_hz"": 61.76470588235294, ""harmonic_number"": 2, ""supports_primary_candidates"": [49.67809523809524]}, {""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [49.648163265306124, 49.67510204081633], ""baseline"": 2.4269289681837726e-05, ""peak"": 0.0029779546103396084, ""low"": 0.0006150063538133919, ""high"": 0.0017964804820764999, ""relative_power_proxy"": 0.029200464920353, ""dynamic_ratio"": 122.70464646388899, ""incomplete_rise"": false, ""f0"": 185.2062379710465, ""kernel_samples"": 953, ""support_ms"": 21.60997732426304, ""ENBW_hz"": 69.48529411764706, ""tuning_low_hz"": 181.4995566909055, ""tuning_high_hz"": 188.98861908408537, ""approx_first_null_halfwidth_hz"": 92.6470588235294, ""harmonic_number"": 3, ""supports_primary_candidates"": [49.67809523809524]}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_UNRESOLVED
HF008,BP_0011,HF008_BP_0011_47,B2,47,123.47082531403103,49.65816870748299,49.91358820861678,49.508168707482994,49.80816870748299,46.3235294117647,0,0,TARGET_ONSET_CLEAR,[49.64916099773242],49.64916099773242,-9.007709750569859,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [49.64916099773242], ""baseline"": 0.0004509961124871006, ""peak"": 0.017176365762799125, ""low"": 0.0037960700425495055, ""high"": 0.010486217902674313, ""relative_power_proxy"": 0.2517223524793935, ""dynamic_ratio"": 38.08539649727115, ""incomplete_rise"": false, ""f0"": 123.47082531403103, ""kernel_samples"": 1429, ""support_ms"": 32.40362811791383, ""ENBW_hz"": 46.3235294117647, ""tuning_low_hz"": 120.99970446060371, ""tuning_high_hz"": 125.99241272272361, ""approx_first_null_halfwidth_hz"": 61.76470588235294}","[{""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 1.1843017144269884e-05, ""peak"": 0.0009473021369604847, ""low"": 0.00019893484110751285, ""high"": 0.0005731184890339988, ""relative_power_proxy"": 0.004575639375426845, ""dynamic_ratio"": 79.9882433184542, ""incomplete_rise"": false, ""f0"": 246.94165062806206, ""kernel_samples"": 715, ""support_ms"": 16.213151927437643, ""ENBW_hz"": 92.64705882352942, ""tuning_low_hz"": 241.99940892120742, ""tuning_high_hz"": 251.98482544544723, ""approx_first_null_halfwidth_hz"": 123.52941176470588, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 1.1209504139858332e-05, ""peak"": 0.0010415952854990569, ""low"": 0.00021728666041169803, ""high"": 0.0006294409729553774, ""relative_power_proxy"": 0.006786711025963714, ""dynamic_ratio"": 92.92072802715606, ""incomplete_rise"": false, ""f0"": 370.4124759420931, ""kernel_samples"": 477, ""support_ms"": 10.816326530612244, ""ENBW_hz"": 138.97058823529414, ""tuning_low_hz"": 362.9991133818111, ""tuning_high_hz"": 377.97723816817086, ""approx_first_null_halfwidth_hz"": 185.2941176470588, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_UNRESOLVED
HF009,BP_0013,HF009_BP_0013_36,C2,36,65.40639132514966,50.052907936507935,50.34315736961451,49.90290793650794,50.202907936507934,24.536350148367955,2,0,TARGET_ONSET_CLEAR,[50.04925170068027],50.04925170068027,-3.656235827662613,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [50.04925170068027], ""baseline"": 0.0005729979450845566, ""peak"": 0.004940235522597254, ""low"": 0.001446445460587096, ""high"": 0.0031933404915921748, ""relative_power_proxy"": 0.0710876759165179, ""dynamic_ratio"": 8.621733402321764, ""incomplete_rise"": false, ""f0"": 65.40639132514966, ""kernel_samples"": 2697, ""support_ms"": 61.156462585034014, ""ENBW_hz"": 24.536350148367955, ""tuning_low_hz"": 64.0973606521957, ""tuning_high_hz"": 66.7421557245051, ""approx_first_null_halfwidth_hz"": 32.71513353115727}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [50.014331065759634], ""baseline"": 0.0011159591555909216, ""peak"": 0.02945142066105929, ""low"": 0.0067830514566845955, ""high"": 0.01811723605887194, ""relative_power_proxy"": 0.32860110938918946, ""dynamic_ratio"": 26.391127769783118, ""incomplete_rise"": false, ""f0"": 130.8127826502993, ""kernel_samples"": 1349, ""support_ms"": 30.589569160997733, ""ENBW_hz"": 49.07270029673592, ""tuning_low_hz"": 128.1947213043914, ""tuning_high_hz"": 133.4843114490102, ""approx_first_null_halfwidth_hz"": 65.43026706231454, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [50.0821768707483], ""baseline"": 0.00010948719704299527, ""peak"": 0.006350843763891482, ""low"": 0.001357758510412693, ""high"": 0.0038543011371520875, ""relative_power_proxy"": 0.03213177423928095, ""dynamic_ratio"": 58.00535528731753, ""incomplete_rise"": false, ""f0"": 196.21917397544897, ""kernel_samples"": 899, ""support_ms"": 20.385487528344672, ""ENBW_hz"": 73.66369710467706, ""tuning_low_hz"": 192.2920819565871, ""tuning_high_hz"": 200.2264671735153, ""approx_first_null_halfwidth_hz"": 98.21826280623608, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_CLEAR
HF010,BP_0014,HF010_BP_0014_28,E1,28,41.20344461410875,50.35476734693877,51.18035963718821,50.20476734693877,50.50476734693877,15.44838860345633,2,0,TARGET_NOT_OBSERVABLE,[],,,"{""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 8.6133937848709e-07, ""peak"": 0.0066742190204553175, ""low"": 0.0013355328755938535, ""high"": 0.004004875948024585, ""relative_power_proxy"": 0.0024337305890164357, ""dynamic_ratio"": 7748.651910212503, ""incomplete_rise"": false, ""f0"": 41.20344461410875, ""kernel_samples"": 4283, ""support_ms"": 97.12018140589569, ""ENBW_hz"": 15.44838860345633, ""tuning_low_hz"": 40.37880696420238, ""tuning_high_hz"": 42.044923456332796, ""approx_first_null_halfwidth_hz"": 20.597851471275106}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [50.39047619047619], ""baseline"": 0.0003531771296258142, ""peak"": 0.09974634753537448, ""low"": 0.020231811210775545, ""high"": 0.05998907937307501, ""relative_power_proxy"": 0.04728494941277523, ""dynamic_ratio"": 282.42584009064865, ""incomplete_rise"": false, ""f0"": 82.4068892282175, ""kernel_samples"": 2141, ""support_ms"": 48.54875283446712, ""ENBW_hz"": 30.911214953271024, ""tuning_low_hz"": 80.75761392840477, ""tuning_high_hz"": 84.08984691266559, ""approx_first_null_halfwidth_hz"": 41.21495327102804, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [50.40344671201814, 50.42938775510204], ""baseline"": 0.0035048455941396775, ""peak"": 0.06904265750160628, ""low"": 0.016612407975632997, ""high"": 0.04282753273861963, ""relative_power_proxy"": 0.30420781992966334, ""dynamic_ratio"": 19.699200905469258, ""incomplete_rise"": true, ""f0"": 123.61033384232624, ""kernel_samples"": 1429, ""support_ms"": 32.40362811791383, ""ENBW_hz"": 46.3235294117647, ""tuning_low_hz"": 121.13642089260715, ""tuning_high_hz"": 126.1347703689984, ""approx_first_null_halfwidth_hz"": 61.76470588235294, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_MULTIPLE
HF010,BP_0015,HF010_BP_0015_28,E1,28,41.20344461410875,50.6914566893424,51.05264988662132,50.541456689342404,50.8414566893424,15.44838860345633,2,0,TARGET_ACTIVITY_CONTINUOUS,[],,,"{""status"": ""TARGET_ACTIVITY_CONTINUOUS"", ""candidate_s"": [], ""baseline"": 0.005437469035562264, ""peak"": 0.0071377108754387755, ""low"": 0.0057775174035375665, ""high"": 0.006457614139488171, ""relative_power_proxy"": 0.08216190615362043, ""dynamic_ratio"": 1.3126899351070414, ""incomplete_rise"": false, ""f0"": 41.20344461410875, ""kernel_samples"": 4283, ""support_ms"": 97.12018140589569, ""ENBW_hz"": 15.44838860345633, ""tuning_low_hz"": 40.37880696420238, ""tuning_high_hz"": 42.044923456332796, ""approx_first_null_halfwidth_hz"": 20.597851471275106}","[{""status"": ""TARGET_ACTIVITY_CONTINUOUS"", ""candidate_s"": [], ""baseline"": 0.013565633971390554, ""peak"": 0.04436412773844167, ""low"": 0.01972533272480078, ""high"": 0.03204473023162122, ""relative_power_proxy"": 0.2379238410827643, ""dynamic_ratio"": 3.2703320635072464, ""incomplete_rise"": false, ""f0"": 82.4068892282175, ""kernel_samples"": 2141, ""support_ms"": 48.54875283446712, ""ENBW_hz"": 30.911214953271024, ""tuning_low_hz"": 80.75761392840477, ""tuning_high_hz"": 84.08984691266559, ""approx_first_null_halfwidth_hz"": 41.21495327102804, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [50.547120181405894, 50.57006802721089], ""baseline"": 0.006938888676934513, ""peak"": 0.04150769502124888, ""low"": 0.013852649945797386, ""high"": 0.027680172483523134, ""relative_power_proxy"": 0.17938704140455558, ""dynamic_ratio"": 5.981893780660321, ""incomplete_rise"": false, ""f0"": 123.61033384232624, ""kernel_samples"": 1429, ""support_ms"": 32.40362811791383, ""ENBW_hz"": 46.3235294117647, ""tuning_low_hz"": 121.13642089260715, ""tuning_high_hz"": 126.1347703689984, ""approx_first_null_halfwidth_hz"": 61.76470588235294, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_MULTIPLE
HF010,BP_0015,HF010_BP_0015_47,B2,47,123.47082531403103,50.6914566893424,51.05264988662132,50.541456689342404,50.8414566893424,46.3235294117647,0,0,TARGET_ONSET_MULTIPLE,"[50.547120181405894, 50.57006802721089]",,,"{""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [50.547120181405894, 50.57006802721089], ""baseline"": 0.006887979009528933, ""peak"": 0.04164874905531234, ""low"": 0.013840133018685613, ""high"": 0.02774444103699897, ""relative_power_proxy"": 0.18016553369265487, ""dynamic_ratio"": 6.0465847816456515, ""incomplete_rise"": false, ""f0"": 123.47082531403103, ""kernel_samples"": 1429, ""support_ms"": 32.40362811791383, ""ENBW_hz"": 46.3235294117647, ""tuning_low_hz"": 120.99970446060371, ""tuning_high_hz"": 125.99241272272361, ""approx_first_null_halfwidth_hz"": 61.76470588235294}","[{""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 0.00010023450446554326, ""peak"": 0.002097398035410554, ""low"": 0.0004996672106545454, ""high"": 0.0012985326230325496, ""relative_power_proxy"": 0.0032358886292071063, ""dynamic_ratio"": 20.92491050456141, ""incomplete_rise"": false, ""f0"": 246.94165062806206, ""kernel_samples"": 715, ""support_ms"": 16.213151927437643, ""ENBW_hz"": 92.64705882352942, ""tuning_low_hz"": 241.99940892120742, ""tuning_high_hz"": 251.98482544544723, ""approx_first_null_halfwidth_hz"": 123.52941176470588, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 1.002535033672791e-05, ""peak"": 0.001778290284878325, ""low"": 0.0003636783372450474, ""high"": 0.001070984311061686, ""relative_power_proxy"": 0.0026014269156873736, ""dynamic_ratio"": 177.3793658226137, ""incomplete_rise"": false, ""f0"": 370.4124759420931, ""kernel_samples"": 477, ""support_ms"": 10.816326530612244, ""ENBW_hz"": 138.97058823529414, ""tuning_low_hz"": 362.9991133818111, ""tuning_high_hz"": 377.97723816817086, ""approx_first_null_halfwidth_hz"": 185.2941176470588, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_MULTIPLE
HF010,BP_0016,HF010_BP_0016_28,E1,28,41.20344461410875,50.80755646258503,50.9946,50.657556462585035,50.95755646258503,15.44838860345633,2,0,TARGET_ACTIVITY_CONTINUOUS,[],,,"{""status"": ""TARGET_ACTIVITY_CONTINUOUS"", ""candidate_s"": [], ""baseline"": 0.005259531908116246, ""peak"": 0.006639479553536678, ""low"": 0.005535521437200332, ""high"": 0.006087500495368505, ""relative_power_proxy"": 0.09018176434060733, ""dynamic_ratio"": 1.2623708097085533, ""incomplete_rise"": false, ""f0"": 41.20344461410875, ""kernel_samples"": 4283, ""support_ms"": 97.12018140589569, ""ENBW_hz"": 15.44838860345633, ""tuning_low_hz"": 40.37880696420238, ""tuning_high_hz"": 42.044923456332796, ""approx_first_null_halfwidth_hz"": 20.597851471275106}","[{""status"": ""TARGET_ACTIVITY_CONTINUOUS"", ""candidate_s"": [], ""baseline"": 0.01001326114382672, ""peak"": 0.021036294384368596, ""low"": 0.012217867791935096, ""high"": 0.016627081088151845, ""relative_power_proxy"": 0.22074908883648386, ""dynamic_ratio"": 2.10084347968271, ""incomplete_rise"": false, ""f0"": 82.4068892282175, ""kernel_samples"": 2141, ""support_ms"": 48.54875283446712, ""ENBW_hz"": 30.911214953271024, ""tuning_low_hz"": 80.75761392840477, ""tuning_high_hz"": 84.08984691266559, ""approx_first_null_halfwidth_hz"": 41.21495327102804, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_ACTIVITY_CONTINUOUS"", ""candidate_s"": [], ""baseline"": 0.0062048599100874005, ""peak"": 0.024698380985812188, ""low"": 0.009903564125232358, ""high"": 0.017300972555522272, ""relative_power_proxy"": 0.17998783086277317, ""dynamic_ratio"": 3.980489703830282, ""incomplete_rise"": false, ""f0"": 123.61033384232624, ""kernel_samples"": 1429, ""support_ms"": 32.40362811791383, ""ENBW_hz"": 46.3235294117647, ""tuning_low_hz"": 121.13642089260715, ""tuning_high_hz"": 126.1347703689984, ""approx_first_null_halfwidth_hz"": 61.76470588235294, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_MULTIPLE
HF010,BP_0016,HF010_BP_0016_40,E2,40,82.4068892282175,50.80755646258503,50.9946,50.657556462585035,50.95755646258503,30.911214953271024,1,0,TARGET_ACTIVITY_CONTINUOUS,[],,,"{""status"": ""TARGET_ACTIVITY_CONTINUOUS"", ""candidate_s"": [], ""baseline"": 0.01001326114382672, ""peak"": 0.021036294384368596, ""low"": 0.012217867791935096, ""high"": 0.016627081088151845, ""relative_power_proxy"": 0.22074908883648386, ""dynamic_ratio"": 2.10084347968271, ""incomplete_rise"": false, ""f0"": 82.4068892282175, ""kernel_samples"": 2141, ""support_ms"": 48.54875283446712, ""ENBW_hz"": 30.911214953271024, ""tuning_low_hz"": 80.75761392840477, ""tuning_high_hz"": 84.08984691266559, ""approx_first_null_halfwidth_hz"": 41.21495327102804}","[{""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [50.66585034013605, 50.808526077097504], ""baseline"": 0.0011090962542220483, ""peak"": 0.013103183423046965, ""low"": 0.0035079136879870316, ""high"": 0.008305548555516998, ""relative_power_proxy"": 0.06626293028307383, ""dynamic_ratio"": 11.814288771751295, ""incomplete_rise"": false, ""f0"": 164.813778456435, ""kernel_samples"": 1071, ""support_ms"": 24.285714285714285, ""ENBW_hz"": 61.82242990654205, ""tuning_low_hz"": 161.51522785680953, ""tuning_high_hz"": 168.17969382533119, ""approx_first_null_halfwidth_hz"": 82.42990654205607, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 9.307114027579026e-05, ""peak"": 0.0023493526989018807, ""low"": 0.0005443274520010084, ""high"": 0.0014468400754514444, ""relative_power_proxy"": 0.005125836059526328, ""dynamic_ratio"": 25.242547710710664, ""incomplete_rise"": false, ""f0"": 247.22066768465248, ""kernel_samples"": 715, ""support_ms"": 16.213151927437643, ""ENBW_hz"": 92.64705882352942, ""tuning_low_hz"": 242.2728417852143, ""tuning_high_hz"": 252.2695407379968, ""approx_first_null_halfwidth_hz"": 123.52941176470588, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_MULTIPLE
HF011,BP_0017,HF011_BP_0017_29,F1,29,43.653528929125486,51.18035963718821,51.38933922902494,51.03035963718821,51.33035963718821,16.373762376237625,2,0,TARGET_ACTIVITY_CONTINUOUS,[],,,"{""status"": ""TARGET_ACTIVITY_CONTINUOUS"", ""candidate_s"": [], ""baseline"": 0.0013286229247017616, ""peak"": 0.004761910000583842, ""low"": 0.0020152803398781776, ""high"": 0.0033885951702310097, ""relative_power_proxy"": 0.2953205969784825, ""dynamic_ratio"": 3.5840944123802148, ""incomplete_rise"": false, ""f0"": 43.653528929125486, ""kernel_samples"": 4041, ""support_ms"": 91.63265306122449, ""ENBW_hz"": 16.373762376237625, ""tuning_low_hz"": 42.77985577283051, ""tuning_high_hz"": 44.545044707146054, ""approx_first_null_halfwidth_hz"": 21.831683168316832}","[{""status"": ""TARGET_ACTIVITY_CONTINUOUS"", ""candidate_s"": [], ""baseline"": 1.0877284818574871e-05, ""peak"": 0.005059623970730316, ""low"": 0.001020626622000923, ""high"": 0.003040125296365619, ""relative_power_proxy"": 0.026532962892638755, ""dynamic_ratio"": 465.1550506510702, ""incomplete_rise"": false, ""f0"": 87.30705785825097, ""kernel_samples"": 2021, ""support_ms"": 45.827664399092974, ""ENBW_hz"": 32.74752475247525, ""tuning_low_hz"": 85.55971154566102, ""tuning_high_hz"": 89.09008941429211, ""approx_first_null_halfwidth_hz"": 43.663366336633665, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_ACTIVITY_CONTINUOUS"", ""candidate_s"": [], ""baseline"": 0.00015285576104735429, ""peak"": 0.007997781459590033, ""low"": 0.00172184090075589, ""high"": 0.004859811180172961, ""relative_power_proxy"": 0.07605282126934733, ""dynamic_ratio"": 52.32240777050165, ""incomplete_rise"": false, ""f0"": 130.96058678737646, ""kernel_samples"": 1347, ""support_ms"": 30.54421768707483, ""ENBW_hz"": 49.14561664190194, ""tuning_low_hz"": 128.33956731849153, ""tuning_high_hz"": 133.63513412143817, ""approx_first_null_halfwidth_hz"": 65.52748885586924, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ACTIVITY_CONTINUOUS
HF012,BP_0019,HF012_BP_0019_33,A1,33,55.0,51.586708843537416,51.95822811791383,51.43670884353742,51.736708843537414,20.620324189526187,2,1,TARGET_ONSET_CLEAR,[51.5308843537415],51.5308843537415,-55.82448979591703,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [51.5308843537415], ""baseline"": 8.327730861387099e-05, ""peak"": 0.0035866662535379147, ""low"": 0.0007839550975986797, ""high"": 0.0021853106755682973, ""relative_power_proxy"": 0.09088128360835131, ""dynamic_ratio"": 43.06895015265305, ""incomplete_rise"": false, ""f0"": 55.0, ""kernel_samples"": 3209, ""support_ms"": 72.76643990929706, ""ENBW_hz"": 20.620324189526187, ""tuning_low_hz"": 53.899240799655864, ""tuning_high_hz"": 56.123239495041524, ""approx_first_null_halfwidth_hz"": 27.49376558603491}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [51.49995464852608], ""baseline"": 0.0002117117155218098, ""peak"": 0.01688816110814522, ""low"": 0.0035470015940464923, ""high"": 0.010217581351095857, ""relative_power_proxy"": 0.34949488054948763, ""dynamic_ratio"": 79.76961060714405, ""incomplete_rise"": false, ""f0"": 110.0, ""kernel_samples"": 1605, ""support_ms"": 36.394557823129254, ""ENBW_hz"": 41.240648379052374, ""tuning_low_hz"": 107.79848159931173, ""tuning_high_hz"": 112.24647899008305, ""approx_first_null_halfwidth_hz"": 54.98753117206982, ""harmonic_number"": 2, ""supports_primary_candidates"": [51.5308843537415]}, {""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [51.5837641723356, 51.60371882086168, 51.622675736961455], ""baseline"": 0.0002495470070641503, ""peak"": 0.005179684979421502, ""low"": 0.0012355746015356205, ""high"": 0.0032076297904785607, ""relative_power_proxy"": 0.061761166017095956, ""dynamic_ratio"": 20.75634983708691, ""incomplete_rise"": true, ""f0"": 165.0, ""kernel_samples"": 1071, ""support_ms"": 24.285714285714285, ""ENBW_hz"": 61.82242990654205, ""tuning_low_hz"": 161.69772239896758, ""tuning_high_hz"": 168.36971848512457, ""approx_first_null_halfwidth_hz"": 82.42990654205607, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_UNRESOLVED
HF012,BP_0018,HF012_BP_0018_33,A1,33,55.0,51.56348888888889,51.72602857142857,51.41348888888889,51.71348888888889,20.620324189526187,2,1,TARGET_ONSET_CLEAR,[51.5308843537415],51.5308843537415,-32.604535147392255,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [51.5308843537415], ""baseline"": 8.327730861387057e-05, ""peak"": 0.0035866662535379086, ""low"": 0.0007839550975986782, ""high"": 0.0021853106755682934, ""relative_power_proxy"": 0.0908812836083514, ""dynamic_ratio"": 43.068950152653194, ""incomplete_rise"": false, ""f0"": 55.0, ""kernel_samples"": 3209, ""support_ms"": 72.76643990929706, ""ENBW_hz"": 20.620324189526187, ""tuning_low_hz"": 53.899240799655864, ""tuning_high_hz"": 56.123239495041524, ""approx_first_null_halfwidth_hz"": 27.49376558603491}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [51.49995464852608], ""baseline"": 0.00012410426506045909, ""peak"": 0.016888161108145228, ""low"": 0.0034769156336774128, ""high"": 0.01018253837091132, ""relative_power_proxy"": 0.3494948805494877, ""dynamic_ratio"": 136.0804247937646, ""incomplete_rise"": false, ""f0"": 110.0, ""kernel_samples"": 1605, ""support_ms"": 36.394557823129254, ""ENBW_hz"": 41.240648379052374, ""tuning_low_hz"": 107.79848159931173, ""tuning_high_hz"": 112.24647899008305, ""approx_first_null_halfwidth_hz"": 54.98753117206982, ""harmonic_number"": 2, ""supports_primary_candidates"": [51.5308843537415]}, {""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [51.5837641723356, 51.60371882086168, 51.62167800453515], ""baseline"": 0.00017895980863536653, ""peak"": 0.005179684979421504, ""low"": 0.0011791048427925942, ""high"": 0.003179394911107049, ""relative_power_proxy"": 0.05705665536789541, ""dynamic_ratio"": 28.94328631058829, ""incomplete_rise"": false, ""f0"": 165.0, ""kernel_samples"": 1071, ""support_ms"": 24.285714285714285, ""ENBW_hz"": 61.82242990654205, ""tuning_low_hz"": 161.69772239896758, ""tuning_high_hz"": 168.36971848512457, ""approx_first_null_halfwidth_hz"": 82.42990654205607, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_UNRESOLVED
